"","RMSE","Rsquared","MAE","Resample","tuning","model","altitude","date"
"911",34.210366665076,0.942329807849526,29.2067570535472,"Fold1.Rep01","lambda =  10","Ridge","ground","2022-03-09"
"912",43.8338474493417,0.88860910528602,29.5806217963577,"Fold3.Rep10","lambda =  10","Ridge","ground","2022-03-09"
"913",50.2174023176788,0.904129487313665,40.2954261627229,"Fold4.Rep02","lambda =  10","Ridge","ground","2022-03-09"
"914",42.7660113701404,0.882101133219083,32.1183089879841,"Fold2.Rep02","lambda =  10","Ridge","ground","2022-03-09"
"915",38.6956359326895,0.907062905452441,29.8847285943851,"Fold4.Rep01","lambda =  10","Ridge","ground","2022-03-09"
"916",38.5439032305421,0.903450892880141,27.4584922012802,"Fold2.Rep06","lambda =  10","Ridge","ground","2022-03-09"
"917",38.8670789443664,0.880269399572609,28.7000766909552,"Fold1.Rep09","lambda =  10","Ridge","ground","2022-03-09"
"918",41.5276362386498,0.937078204361445,28.61685433241,"Fold2.Rep01","lambda =  10","Ridge","ground","2022-03-09"
"919",39.0353525296816,0.906362174177423,31.0327962816744,"Fold2.Rep10","lambda =  10","Ridge","ground","2022-03-09"
"920",34.4424172826445,0.919709719910482,25.3196535799677,"Fold3.Rep07","lambda =  10","Ridge","ground","2022-03-09"
"921",39.5119789374838,0.890412513462809,28.5512547512555,"Fold1.Rep01","intercept =  TRUE","PCR","ground","2022-03-09"
"922",56.1898828292917,0.86305959557975,45.8529573708596,"Fold2.Rep01","intercept =  TRUE","PCR","ground","2022-03-09"
"923",55.0456845490766,0.909854363001885,38.999836961991,"Fold3.Rep01","intercept =  TRUE","PCR","ground","2022-03-09"
"924",35.7728713731212,0.916989724332875,30.8026322207123,"Fold4.Rep01","intercept =  TRUE","PCR","ground","2022-03-09"
"925",41.6287295708374,0.903263031710266,30.5778551708033,"Fold1.Rep02","intercept =  TRUE","PCR","ground","2022-03-09"
"926",53.9674430483307,0.879071779518939,41.2066046642731,"Fold2.Rep02","intercept =  TRUE","PCR","ground","2022-03-09"
"927",40.6131582459668,0.892980141952442,34.4448237112371,"Fold3.Rep02","intercept =  TRUE","PCR","ground","2022-03-09"
"928",42.5953190222603,0.875640959993476,30.715118575727,"Fold4.Rep02","intercept =  TRUE","PCR","ground","2022-03-09"
"929",39.8603338905638,0.910563588243784,34.9876660233526,"Fold1.Rep03","intercept =  TRUE","PCR","ground","2022-03-09"
"930",42.3093359118968,0.908100386633462,29.5685735476365,"Fold2.Rep03","intercept =  TRUE","PCR","ground","2022-03-09"
"931",53.2810543619239,0.944985003721521,42.2332332348364,"Fold3.Rep03","intercept =  TRUE","PCR","ground","2022-03-09"
"932",47.9629766961238,0.872301135495324,35.992981071773,"Fold4.Rep03","intercept =  TRUE","PCR","ground","2022-03-09"
"933",34.4946754817272,0.934645924806302,29.818871189926,"Fold1.Rep04","intercept =  TRUE","PCR","ground","2022-03-09"
"934",38.8484961963412,0.900875584905325,32.1940010151593,"Fold2.Rep04","intercept =  TRUE","PCR","ground","2022-03-09"
"935",51.9671761942505,0.810276402707864,37.3133400452865,"Fold3.Rep04","intercept =  TRUE","PCR","ground","2022-03-09"
"936",49.8883621521385,0.848364958971754,36.8324107043523,"Fold4.Rep04","intercept =  TRUE","PCR","ground","2022-03-09"
"937",45.8152557039031,0.85917465622293,37.2567952674025,"Fold1.Rep05","intercept =  TRUE","PCR","ground","2022-03-09"
"938",25.8997535997379,0.964247896380196,20.6437925100241,"Fold2.Rep05","intercept =  TRUE","PCR","ground","2022-03-09"
"939",50.0251269079063,0.862201408247002,37.6906317866982,"Fold3.Rep05","intercept =  TRUE","PCR","ground","2022-03-09"
"940",49.716010247355,0.87889888504613,40.0776779998301,"Fold4.Rep05","intercept =  TRUE","PCR","ground","2022-03-09"
"941",51.7158879570518,0.863331180974655,41.6680393973687,"Fold1.Rep06","intercept =  TRUE","PCR","ground","2022-03-09"
"942",53.254808436216,0.784927156612335,37.9209080014211,"Fold2.Rep06","intercept =  TRUE","PCR","ground","2022-03-09"
"943",33.4294395773072,0.965146560286437,29.2554623794196,"Fold3.Rep06","intercept =  TRUE","PCR","ground","2022-03-09"
"944",40.170756445771,0.952115558068484,30.5967971972794,"Fold4.Rep06","intercept =  TRUE","PCR","ground","2022-03-09"
"945",44.998904739912,0.896452057591819,35.7310747675218,"Fold1.Rep07","intercept =  TRUE","PCR","ground","2022-03-09"
"946",30.6919114410384,0.933808433509409,26.0516181518137,"Fold2.Rep07","intercept =  TRUE","PCR","ground","2022-03-09"
"947",55.9498800409846,0.775326604299016,40.1397597331825,"Fold3.Rep07","intercept =  TRUE","PCR","ground","2022-03-09"
"948",39.237571735985,0.911855856629354,28.9816554898353,"Fold4.Rep07","intercept =  TRUE","PCR","ground","2022-03-09"
"949",30.6686026183142,0.940110619016375,25.3451203441564,"Fold1.Rep08","intercept =  TRUE","PCR","ground","2022-03-09"
"950",55.4441799528683,0.767335066150063,41.1277675319047,"Fold2.Rep08","intercept =  TRUE","PCR","ground","2022-03-09"
"951",49.390661536789,0.864886803606601,35.8449404788623,"Fold3.Rep08","intercept =  TRUE","PCR","ground","2022-03-09"
"952",49.4307290270378,0.905342546525641,44.6801844350248,"Fold4.Rep08","intercept =  TRUE","PCR","ground","2022-03-09"
"953",56.8629422178173,0.825324147537516,48.0828912394628,"Fold1.Rep09","intercept =  TRUE","PCR","ground","2022-03-09"
"954",28.059470625757,0.9557804826864,21.0653008868573,"Fold2.Rep09","intercept =  TRUE","PCR","ground","2022-03-09"
"955",37.9596794488234,0.911074049573325,25.1225543360476,"Fold3.Rep09","intercept =  TRUE","PCR","ground","2022-03-09"
"956",50.4889827851314,0.826080035912753,42.241234563522,"Fold4.Rep09","intercept =  TRUE","PCR","ground","2022-03-09"
"957",46.5577689841562,0.935572785849436,34.6833990463263,"Fold1.Rep10","intercept =  TRUE","PCR","ground","2022-03-09"
"958",51.9658311774912,0.853321398880611,40.7194574537135,"Fold2.Rep10","intercept =  TRUE","PCR","ground","2022-03-09"
"959",41.7010023674692,0.91490370938806,31.5656985903483,"Fold3.Rep10","intercept =  TRUE","PCR","ground","2022-03-09"
"960",46.2700627323083,0.874910349033555,39.000716431559,"Fold4.Rep10","intercept =  TRUE","PCR","ground","2022-03-09"
"961",54.7307291704431,0.855689547750664,35.4529623185234,"Fold2.Rep09","lambda =  22","Ridge","50m","2022-03-22"
"962",53.1845046538205,0.814485059182546,36.2008400892876,"Fold2.Rep01","lambda =  22","Ridge","50m","2022-03-22"
"963",44.0156879687807,0.858913684524367,25.7829931099843,"Fold4.Rep09","lambda =  22","Ridge","50m","2022-03-22"
"964",54.4576559038882,0.821005032535373,33.4507717435407,"Fold2.Rep03","lambda =  22","Ridge","50m","2022-03-22"
"965",40.8511109103434,0.918532204184182,24.4231845948628,"Fold4.Rep07","lambda =  22","Ridge","50m","2022-03-22"
"966",55.8118054043891,0.807171918488497,36.4689114786264,"Fold1.Rep09","lambda =  22","Ridge","50m","2022-03-22"
"967",23.292981604688,0.958984599938336,16.1700835354963,"Fold3.Rep09","lambda =  22","Ridge","50m","2022-03-22"
"968",55.8784345926753,0.831924434437759,39.3911430629469,"Fold2.Rep02","lambda =  22","Ridge","50m","2022-03-22"
"969",63.0292508895975,0.772907187627547,35.9369428370136,"Fold2.Rep08","lambda =  22","Ridge","50m","2022-03-22"
"970",43.1563828353693,0.893569399906487,27.344561611419,"Fold3.Rep08","lambda =  22","Ridge","50m","2022-03-22"
"971",56.8771664760119,0.814590204104512,40.5934911479277,"Fold2.Rep05","lambda =  22","Ridge","50m","2022-03-22"
"972",40.662408456156,0.927598291852182,27.0056194182146,"Fold3.Rep07","lambda =  22","Ridge","50m","2022-03-22"
"973",47.4393293179389,0.867480599631421,29.5731003507187,"Fold3.Rep06","lambda =  22","Ridge","50m","2022-03-22"
"974",49.2999068166024,0.844018050030837,28.4606729110978,"Fold1.Rep07","lambda =  22","Ridge","50m","2022-03-22"
"975",44.3657683583225,0.902168498571842,25.9882370929643,"Fold4.Rep03","lambda =  22","Ridge","50m","2022-03-22"
"976",74.2013362967811,0.662169169431172,49.9468076325602,"Fold4.Rep02","lambda =  22","Ridge","50m","2022-03-22"
"977",55.2461595808738,0.80960148283523,35.6266568843209,"Fold3.Rep05","lambda =  22","Ridge","50m","2022-03-22"
"978",46.627244625896,0.857083220242573,30.144289825422,"Fold3.Rep04","lambda =  22","Ridge","50m","2022-03-22"
"979",29.0469861994948,0.939725740259586,17.1604286615696,"Fold1.Rep05","lambda =  22","Ridge","50m","2022-03-22"
"980",44.8403435962842,0.886536669828761,26.1959773180669,"Fold3.Rep10","lambda =  22","Ridge","50m","2022-03-22"
"981",30.0528695317717,0.937129758500163,20.3150869672695,"Fold1.Rep04","lambda =  22","Ridge","50m","2022-03-22"
"982",34.2994508787001,0.898586623432145,23.9411932201727,"Fold3.Rep03","lambda =  22","Ridge","50m","2022-03-22"
"983",47.7372864540691,0.895755884979734,30.4443194275012,"Fold1.Rep08","lambda =  22","Ridge","50m","2022-03-22"
"984",51.6960993482828,0.878961317341139,30.1619482705391,"Fold1.Rep03","lambda =  22","Ridge","50m","2022-03-22"
"985",11.7062079861421,0.987003931005223,8.40603322160936,"Fold1.Rep02","lambda =  22","Ridge","50m","2022-03-22"
"986",42.3418674243005,0.900567772406868,27.5940491450413,"Fold3.Rep02","lambda =  22","Ridge","50m","2022-03-22"
"987",48.2386959830047,0.884147211619267,29.7152321870735,"Fold3.Rep01","lambda =  22","Ridge","50m","2022-03-22"
"988",53.4319365697393,0.843635104737351,34.1773505247254,"Fold1.Rep06","lambda =  22","Ridge","50m","2022-03-22"
"989",33.7960501159602,0.939130283709232,25.2532566135201,"Fold4.Rep08","lambda =  22","Ridge","50m","2022-03-22"
"990",37.7047089302709,0.926681072451267,23.822635031045,"Fold1.Rep01","lambda =  22","Ridge","50m","2022-03-22"
"991",35.034366355887,0.91896826989876,26.3156391844137,"Fold1.Rep10","lambda =  22","Ridge","50m","2022-03-22"
"992",50.5325966014375,0.834412855998961,31.6705845043436,"Fold2.Rep07","lambda =  22","Ridge","50m","2022-03-22"
"993",45.2195688977467,0.877197103800195,25.1866551397324,"Fold4.Rep01","lambda =  22","Ridge","50m","2022-03-22"
"994",47.8593344398883,0.841261771098304,27.7198755656123,"Fold4.Rep06","lambda =  22","Ridge","50m","2022-03-22"
"995",30.4422155645937,0.941548700036329,19.3508043406024,"Fold2.Rep06","lambda =  22","Ridge","50m","2022-03-22"
"996",61.162703636771,0.783439967243444,38.2366461874305,"Fold4.Rep10","lambda =  22","Ridge","50m","2022-03-22"
"997",46.2935511995199,0.870032723892261,25.8734517346536,"Fold4.Rep05","lambda =  22","Ridge","50m","2022-03-22"
"998",46.4563931810293,0.898831488314156,25.8578638710391,"Fold2.Rep10","lambda =  22","Ridge","50m","2022-03-22"
"999",57.9632225556641,0.814238456018313,33.6876927181378,"Fold4.Rep04","lambda =  22","Ridge","50m","2022-03-22"
"1000",51.6587170050655,0.848544285542097,31.1760709931601,"Fold2.Rep04","lambda =  22","Ridge","50m","2022-03-22"
"1001",43.7060671286455,0.876630257221944,27.7015754900185,"Fold1.Rep01","intercept =  TRUE","PCR","50m","2022-03-22"
"1002",30.2855569193508,0.949419964423507,21.546547485783,"Fold2.Rep01","intercept =  TRUE","PCR","50m","2022-03-22"
"1003",62.6589870441774,0.751541890801294,37.4001598436942,"Fold3.Rep01","intercept =  TRUE","PCR","50m","2022-03-22"
"1004",45.9559657566998,0.863706392864176,33.050325823825,"Fold4.Rep01","intercept =  TRUE","PCR","50m","2022-03-22"
"1005",38.2321164711237,0.929393938656399,25.5765066896506,"Fold1.Rep02","intercept =  TRUE","PCR","50m","2022-03-22"
"1006",31.3096815330104,0.930020201215722,21.2943286435935,"Fold2.Rep02","intercept =  TRUE","PCR","50m","2022-03-22"
"1007",46.4231549491198,0.833821780721505,31.7060552102952,"Fold3.Rep02","intercept =  TRUE","PCR","50m","2022-03-22"
"1008",68.9902817129423,0.720953594917613,41.8781413024968,"Fold4.Rep02","intercept =  TRUE","PCR","50m","2022-03-22"
"1009",38.8541370754058,0.900474407985084,27.0741462767658,"Fold1.Rep03","intercept =  TRUE","PCR","50m","2022-03-22"
"1010",62.8590071108457,0.708095760185574,43.5814430004945,"Fold2.Rep03","intercept =  TRUE","PCR","50m","2022-03-22"
"1011",30.3104033145311,0.944261701789242,22.00122954016,"Fold3.Rep03","intercept =  TRUE","PCR","50m","2022-03-22"
"1012",47.0747215953228,0.878473554447515,27.3266854081626,"Fold4.Rep03","intercept =  TRUE","PCR","50m","2022-03-22"
"1013",47.3730592127576,0.868059877545927,33.0423811972065,"Fold1.Rep04","intercept =  TRUE","PCR","50m","2022-03-22"
"1014",56.2438601085315,0.835616803044238,36.3576931668317,"Fold2.Rep04","intercept =  TRUE","PCR","50m","2022-03-22"
"1015",34.3234822401752,0.914941539649515,23.2896584012318,"Fold3.Rep04","intercept =  TRUE","PCR","50m","2022-03-22"
"1016",42.8755266135813,0.841052497065445,24.7845218933379,"Fold4.Rep04","intercept =  TRUE","PCR","50m","2022-03-22"
"1017",45.4356110965108,0.875347790584551,29.5277963677815,"Fold1.Rep05","intercept =  TRUE","PCR","50m","2022-03-22"
"1018",43.9448323273364,0.875829010418116,27.3176637185624,"Fold2.Rep05","intercept =  TRUE","PCR","50m","2022-03-22"
"1019",44.3538332052898,0.876349663222981,29.5796207060299,"Fold3.Rep05","intercept =  TRUE","PCR","50m","2022-03-22"
"1020",48.1815318902192,0.8311795839408,32.7367651133521,"Fold4.Rep05","intercept =  TRUE","PCR","50m","2022-03-22"
"1021",63.7638505839796,0.730137838934014,42.4056892513839,"Fold1.Rep06","intercept =  TRUE","PCR","50m","2022-03-22"
"1022",16.3973003647991,0.986365793949039,12.7884090365514,"Fold2.Rep06","intercept =  TRUE","PCR","50m","2022-03-22"
"1023",59.2857862762504,0.774230149681102,41.3411201121752,"Fold3.Rep06","intercept =  TRUE","PCR","50m","2022-03-22"
"1024",29.9622577499904,0.953412475147478,24.0801538641812,"Fold4.Rep06","intercept =  TRUE","PCR","50m","2022-03-22"
"1025",49.1797320302114,0.872336806663177,30.082420278102,"Fold1.Rep07","intercept =  TRUE","PCR","50m","2022-03-22"
"1026",51.3511640200512,0.897724070403151,34.1676335149865,"Fold2.Rep07","intercept =  TRUE","PCR","50m","2022-03-22"
"1027",51.31899488804,0.851266989747688,35.4589780894006,"Fold3.Rep07","intercept =  TRUE","PCR","50m","2022-03-22"
"1028",38.8321950341366,0.883547239351109,27.7951770048783,"Fold4.Rep07","intercept =  TRUE","PCR","50m","2022-03-22"
"1029",58.4076581600269,0.777501541552586,45.665641969961,"Fold1.Rep08","intercept =  TRUE","PCR","50m","2022-03-22"
"1030",56.8776435432263,0.892232340355496,34.2170051179622,"Fold2.Rep08","intercept =  TRUE","PCR","50m","2022-03-22"
"1031",48.4515074020204,0.887956053727298,29.3142404761615,"Fold3.Rep08","intercept =  TRUE","PCR","50m","2022-03-22"
"1032",40.4556042811642,0.917724631853622,23.9587610017356,"Fold4.Rep08","intercept =  TRUE","PCR","50m","2022-03-22"
"1033",59.496770259592,0.728403952832468,33.7566771664747,"Fold1.Rep09","intercept =  TRUE","PCR","50m","2022-03-22"
"1034",36.2961842689203,0.928397885206271,24.58886897335,"Fold2.Rep09","intercept =  TRUE","PCR","50m","2022-03-22"
"1035",58.1636095724331,0.794637077610577,46.3995623514278,"Fold3.Rep09","intercept =  TRUE","PCR","50m","2022-03-22"
"1036",39.6046063962706,0.900956774552071,22.5092964121316,"Fold4.Rep09","intercept =  TRUE","PCR","50m","2022-03-22"
"1037",50.9118791657935,0.911688296079914,32.0503687464653,"Fold1.Rep10","intercept =  TRUE","PCR","50m","2022-03-22"
"1038",56.0320651031826,0.889216436404965,34.0107733496767,"Fold2.Rep10","intercept =  TRUE","PCR","50m","2022-03-22"
"1039",56.1477077796201,0.748045799343869,40.2931805663029,"Fold3.Rep10","intercept =  TRUE","PCR","50m","2022-03-22"
"1040",29.9274339812545,0.934035866545943,20.0696065297282,"Fold4.Rep10","intercept =  TRUE","PCR","50m","2022-03-22"
"1041",51.6034203539314,0.848608238778979,40.229355550444,"Fold2.Rep09","lambda =  9","Ridge","50m","2022-04-05"
"1042",46.681587221093,0.927461469212575,39.8526052537794,"Fold4.Rep07","lambda =  9","Ridge","50m","2022-04-05"
"1043",66.6265199056885,0.784637023675347,45.1576060774504,"Fold3.Rep09","lambda =  9","Ridge","50m","2022-04-05"
"1044",47.2053683737179,0.870778522109803,33.9559897782693,"Fold2.Rep05","lambda =  9","Ridge","50m","2022-04-05"
"1045",50.1836911496913,0.819267196986466,39.73119196081,"Fold4.Rep09","lambda =  9","Ridge","50m","2022-04-05"
"1046",55.4082395567727,0.852881285802102,39.6300855069237,"Fold3.Rep04","lambda =  9","Ridge","50m","2022-04-05"
"1047",62.2591991214506,0.827719201205194,43.9192267127021,"Fold2.Rep03","lambda =  9","Ridge","50m","2022-04-05"
"1048",54.3318452088901,0.809480636189483,37.8286306438316,"Fold2.Rep08","lambda =  9","Ridge","50m","2022-04-05"
"1049",54.7432243039823,0.836797256902041,39.565893870953,"Fold3.Rep08","lambda =  9","Ridge","50m","2022-04-05"
"1050",56.9102417511493,0.797480826256208,44.332898597962,"Fold1.Rep05","lambda =  9","Ridge","50m","2022-04-05"
"1051",39.5798829958664,0.910145286677064,28.0539363101388,"Fold1.Rep03","lambda =  9","Ridge","50m","2022-04-05"
"1052",64.1451833391781,0.819095060321369,40.6545577179811,"Fold3.Rep06","lambda =  9","Ridge","50m","2022-04-05"
"1053",56.7186258345156,0.679568669726742,46.8633107051353,"Fold3.Rep02","lambda =  9","Ridge","50m","2022-04-05"
"1054",63.3072224038097,0.809572686514759,46.1937955850215,"Fold1.Rep08","lambda =  9","Ridge","50m","2022-04-05"
"1055",59.6602704837317,0.780420297830917,46.1803654517051,"Fold1.Rep06","lambda =  9","Ridge","50m","2022-04-05"
"1056",50.7374200698832,0.829402201250892,38.9790778144827,"Fold1.Rep04","lambda =  9","Ridge","50m","2022-04-05"
"1057",61.523017543002,0.765570860313352,46.6544180268823,"Fold3.Rep05","lambda =  9","Ridge","50m","2022-04-05"
"1058",58.0560928050831,0.803218450724061,41.092853849118,"Fold1.Rep10","lambda =  9","Ridge","50m","2022-04-05"
"1059",55.891975168439,0.842857893636721,37.5857049340931,"Fold2.Rep07","lambda =  9","Ridge","50m","2022-04-05"
"1060",60.4205437107878,0.800029243535105,44.298821592811,"Fold4.Rep08","lambda =  9","Ridge","50m","2022-04-05"
"1061",49.1642174702547,0.861298609592647,37.1744244017641,"Fold4.Rep06","lambda =  9","Ridge","50m","2022-04-05"
"1062",40.6533629604099,0.824666010939701,30.962774139603,"Fold3.Rep03","lambda =  9","Ridge","50m","2022-04-05"
"1063",66.4943814068774,0.908365764257469,44.4377606848332,"Fold4.Rep10","lambda =  9","Ridge","50m","2022-04-05"
"1064",51.8751850834847,0.784028589235206,35.4734965117423,"Fold4.Rep05","lambda =  9","Ridge","50m","2022-04-05"
"1065",49.9671790723201,0.84494466021982,38.2221263636218,"Fold1.Rep02","lambda =  9","Ridge","50m","2022-04-05"
"1066",69.1791190227616,0.760481012835343,51.4766421888759,"Fold4.Rep04","lambda =  9","Ridge","50m","2022-04-05"
"1067",55.6540280269425,0.860054213546453,41.0887999902531,"Fold1.Rep07","lambda =  9","Ridge","50m","2022-04-05"
"1068",55.3627548425156,0.780639120614896,37.3231426440727,"Fold2.Rep04","lambda =  9","Ridge","50m","2022-04-05"
"1069",64.5029964481805,0.738992625720152,49.9935394933928,"Fold4.Rep03","lambda =  9","Ridge","50m","2022-04-05"
"1070",56.31876810926,0.76940249489146,42.0881944085952,"Fold1.Rep01","lambda =  9","Ridge","50m","2022-04-05"
"1071",55.5148680245405,0.777592072225215,45.3072655359627,"Fold3.Rep10","lambda =  9","Ridge","50m","2022-04-05"
"1072",55.9290448076126,0.788903589054866,41.185180016475,"Fold4.Rep02","lambda =  9","Ridge","50m","2022-04-05"
"1073",58.7057339696991,0.844337358100818,39.7685205091565,"Fold2.Rep02","lambda =  9","Ridge","50m","2022-04-05"
"1074",66.4034426285484,0.78903042514524,47.293083855052,"Fold4.Rep01","lambda =  9","Ridge","50m","2022-04-05"
"1075",50.8500680868968,0.850927256747674,39.1423241449413,"Fold2.Rep06","lambda =  9","Ridge","50m","2022-04-05"
"1076",52.2693880944614,0.781889644964126,37.5993011446219,"Fold1.Rep09","lambda =  9","Ridge","50m","2022-04-05"
"1077",50.9984076590425,0.833525238838357,35.2298713113787,"Fold2.Rep01","lambda =  9","Ridge","50m","2022-04-05"
"1078",57.0148812131699,0.791012895425068,44.1779947519904,"Fold2.Rep10","lambda =  9","Ridge","50m","2022-04-05"
"1079",64.0700215500799,0.731616128038368,50.5071920225095,"Fold3.Rep07","lambda =  9","Ridge","50m","2022-04-05"
"1080",52.3013570929828,0.812938089318566,39.1914510516733,"Fold3.Rep01","lambda =  9","Ridge","50m","2022-04-05"
"1081",89.0412479003533,0.590941133668201,65.7106736362347,"Fold1.Rep01","intercept =  TRUE","PCR","50m","2022-04-05"
"1082",68.917556071888,0.673238602519092,54.0505998240925,"Fold2.Rep01","intercept =  TRUE","PCR","50m","2022-04-05"
"1083",45.0510899060281,0.815664051279721,37.0472869927117,"Fold3.Rep01","intercept =  TRUE","PCR","50m","2022-04-05"
"1084",66.4822919837999,0.825806287297632,48.0228488074293,"Fold4.Rep01","intercept =  TRUE","PCR","50m","2022-04-05"
"1085",71.2671215657295,0.659466682978487,52.368610742498,"Fold1.Rep02","intercept =  TRUE","PCR","50m","2022-04-05"
"1086",87.3082946541751,0.664057328052151,66.902240407705,"Fold2.Rep02","intercept =  TRUE","PCR","50m","2022-04-05"
"1087",49.7125951557732,0.892389013305872,36.5866410199264,"Fold3.Rep02","intercept =  TRUE","PCR","50m","2022-04-05"
"1088",56.0307036906645,0.758724260608886,47.783456820004,"Fold4.Rep02","intercept =  TRUE","PCR","50m","2022-04-05"
"1089",72.8966573322735,0.6840393689816,54.4420887916759,"Fold1.Rep03","intercept =  TRUE","PCR","50m","2022-04-05"
"1090",51.0589600114566,0.811714926340414,41.2479945030646,"Fold2.Rep03","intercept =  TRUE","PCR","50m","2022-04-05"
"1091",73.343193098508,0.652115419612445,54.3495402610356,"Fold3.Rep03","intercept =  TRUE","PCR","50m","2022-04-05"
"1092",60.8199064906792,0.781990826189734,44.638908901555,"Fold4.Rep03","intercept =  TRUE","PCR","50m","2022-04-05"
"1093",66.4648640737148,0.779111550231807,49.739674417551,"Fold1.Rep04","intercept =  TRUE","PCR","50m","2022-04-05"
"1094",70.8772239009354,0.659010191748571,55.2844267460046,"Fold2.Rep04","intercept =  TRUE","PCR","50m","2022-04-05"
"1095",48.6313972861597,0.822931593124992,37.9604051064473,"Fold3.Rep04","intercept =  TRUE","PCR","50m","2022-04-05"
"1096",72.7798795699976,0.683375796448278,51.5841329787993,"Fold4.Rep04","intercept =  TRUE","PCR","50m","2022-04-05"
"1097",63.6847536838893,0.751633852125734,45.2865071701536,"Fold1.Rep05","intercept =  TRUE","PCR","50m","2022-04-05"
"1098",57.9444090957412,0.790835224908762,47.0197171529492,"Fold2.Rep05","intercept =  TRUE","PCR","50m","2022-04-05"
"1099",77.2208960318791,0.659005605901616,57.2604678825587,"Fold3.Rep05","intercept =  TRUE","PCR","50m","2022-04-05"
"1100",69.7537328970621,0.763699313461759,48.7258755504755,"Fold4.Rep05","intercept =  TRUE","PCR","50m","2022-04-05"
"1101",70.2738279036104,0.685892989060474,53.8728064244631,"Fold1.Rep06","intercept =  TRUE","PCR","50m","2022-04-05"
"1102",46.6700011666153,0.858439196421111,37.9016723798921,"Fold2.Rep06","intercept =  TRUE","PCR","50m","2022-04-05"
"1103",65.0820781099204,0.682374501609639,43.3021577980145,"Fold3.Rep06","intercept =  TRUE","PCR","50m","2022-04-05"
"1104",80.0401829415986,0.662150322269114,64.2161695235144,"Fold4.Rep06","intercept =  TRUE","PCR","50m","2022-04-05"
"1105",76.6276779166259,0.713998557358771,53.5973024505456,"Fold1.Rep07","intercept =  TRUE","PCR","50m","2022-04-05"
"1106",55.6671627130494,0.767025295466698,39.1020777033177,"Fold2.Rep07","intercept =  TRUE","PCR","50m","2022-04-05"
"1107",59.2516494033066,0.74659683050148,41.6168242566474,"Fold3.Rep07","intercept =  TRUE","PCR","50m","2022-04-05"
"1108",66.5120766038995,0.740581707873663,57.1759908767293,"Fold4.Rep07","intercept =  TRUE","PCR","50m","2022-04-05"
"1109",53.5076361684767,0.805091727501697,39.5072771763702,"Fold1.Rep08","intercept =  TRUE","PCR","50m","2022-04-05"
"1110",61.4041447528204,0.752765857033161,45.8758934435694,"Fold2.Rep08","intercept =  TRUE","PCR","50m","2022-04-05"
"1111",80.0693494002765,0.620705700329328,57.0576950508686,"Fold3.Rep08","intercept =  TRUE","PCR","50m","2022-04-05"
"1112",66.7730966329161,0.701402985595602,51.3740416299482,"Fold4.Rep08","intercept =  TRUE","PCR","50m","2022-04-05"
"1113",70.5568647884505,0.691066936272199,49.9487137912108,"Fold1.Rep09","intercept =  TRUE","PCR","50m","2022-04-05"
"1114",48.4635876195477,0.816439681846048,37.546186812505,"Fold2.Rep09","intercept =  TRUE","PCR","50m","2022-04-05"
"1115",92.0765360469865,0.561003395003192,77.8381848558516,"Fold3.Rep09","intercept =  TRUE","PCR","50m","2022-04-05"
"1116",56.439481645461,0.857005996168121,39.5962446928562,"Fold4.Rep09","intercept =  TRUE","PCR","50m","2022-04-05"
"1117",47.8235054936186,0.828845254793067,36.7263418367272,"Fold1.Rep10","intercept =  TRUE","PCR","50m","2022-04-05"
"1118",76.0453621170414,0.704137200504165,58.1663161042729,"Fold2.Rep10","intercept =  TRUE","PCR","50m","2022-04-05"
"1119",72.4734770571198,0.810456874079562,50.9302609614864,"Fold3.Rep10","intercept =  TRUE","PCR","50m","2022-04-05"
"1120",74.2987563959135,0.682553422743445,52.098185823752,"Fold4.Rep10","intercept =  TRUE","PCR","50m","2022-04-05"
"1121",51.5568571753197,0.856493164791323,39.1551471547277,"Fold2.Rep09","lambda =  9","Ridge","50m","2022-04-19"
"1122",82.3205726226013,0.606182661859144,61.4092675671877,"Fold4.Rep07","lambda =  9","Ridge","50m","2022-04-19"
"1123",58.2457184038995,0.735158443632142,42.006935688209,"Fold3.Rep09","lambda =  9","Ridge","50m","2022-04-19"
"1124",65.2054268942568,0.725073351402632,52.4841269918908,"Fold2.Rep05","lambda =  9","Ridge","50m","2022-04-19"
"1125",95.4180634849581,0.554005931564129,73.0719018352509,"Fold4.Rep09","lambda =  9","Ridge","50m","2022-04-19"
"1126",70.1207703851867,0.698329991106135,57.4146916918359,"Fold3.Rep04","lambda =  9","Ridge","50m","2022-04-19"
"1127",54.4564220841186,0.723997508228562,39.5533440554836,"Fold2.Rep03","lambda =  9","Ridge","50m","2022-04-19"
"1128",71.0676097755506,0.697505440824739,57.6402366293845,"Fold2.Rep08","lambda =  9","Ridge","50m","2022-04-19"
"1129",86.6059621474921,0.61776923537141,60.0815005356293,"Fold3.Rep08","lambda =  9","Ridge","50m","2022-04-19"
"1130",77.9257062576237,0.736934937374075,54.8362486483537,"Fold1.Rep05","lambda =  9","Ridge","50m","2022-04-19"
"1131",80.427696839263,0.590810825305256,64.3537231212181,"Fold1.Rep03","lambda =  9","Ridge","50m","2022-04-19"
"1132",74.5883846897435,0.58590766743228,57.7696009957691,"Fold3.Rep06","lambda =  9","Ridge","50m","2022-04-19"
"1133",53.224441624204,0.785265686254499,41.0503965713075,"Fold3.Rep02","lambda =  9","Ridge","50m","2022-04-19"
