,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
737,R-003_Plot-037,22/03/2022,50m,HONDIA,R3,307,224.67,280,0.17726584,101.90217,0.12289959,20.691679,-7.9695573,10.28471,-4.333255,9.993911,0.986274955,0.842029643,14.62526356,0.1092,0.1111,1081.2163,1089.0449
760,R-003_Plot-038,22/03/2022,50m,MARCOPOLO,R3,308,104.67,140,0.21784383,71.57617,0.11540502,24.706375,-4.7100263,10.245317,-1.0629413,10.345537,0.747088627,0.326300665,56.32370059,0.0275,0.045,710.4394,787.3645
769,R-003_Plot-039,22/03/2022,50m,BOLOGNA,R3,309,383.33,560,0.1299433,112.96784,0.1258828,14.927053,-8.143716,8.86134,-4.280409,7.4991393,0.999092559,0.941129764,5.801544051,0.1585,0.1587,1018.1301,1018.6158
789,R-003_Plot-040,22/03/2022,50m,BOLOGNA,R3,310,38.67,35,0.34424362,35.855602,0.10299879,38.13225,-1.3862367,12.30397,4.1756654,13.80011,0.046128252,0.001096491,97.62295082,-0.0358,0.0084,369.6402,786.9016
814,R-003_Plot-041,22/03/2022,50m,HONDIA,R3,311,415,560,0.13494068,126.81674,0.1558407,16.078873,-10.407414,9.334886,-6.2543645,8.402599,1,0.996786146,0.32138536,0.212,0.212,1273.906,1273.906
830,R-003_Plot-042,22/03/2022,50m,MARCOPOLO,R3,312,203,280,0.13781722,112.62226,0.11097944,15.719983,-7.7043257,8.524393,-4.094147,7.434967,0.99111464,0.916326376,7.545874185,0.1391,0.1405,945.0002,949.0261
854,R-003_Plot-043,22/03/2022,50m,BOLOGNA,R3,313,119.67,140,0.23743878,70.27184,0.09948522,26.809406,-4.516391,10.0234585,-0.9276687,10.492375,0.809134906,0.229809437,71.59813084,0.0175,0.0258,652.072,699.0423
879,R-003_Plot-044,22/03/2022,50m,MARCOPOLO,R3,314,30.67,35,0.3377999,35.62217,0.07983029,37.21738,-1.6552145,10.652306,3.0551555,12.058753,0.091500302,0.004839685,94.7107438,-0.028,0.008,277.0329,632.7541
897,R-003_Plot-045,22/03/2022,50m,HONDIA,R3,315,70,70,0.30652577,48.56704,0.08544272,34.138496,-3.0092623,10.629932,1.2193906,11.893484,0.375,0.065335753,82.57713249,-0.0092,0.0165,463.9252,664.4258
910,R-004_Plot-046,22/03/2022,50m,HONDIA,R4,401,37.67,35,0.33157107,40.793533,0.07983333,36.673615,-2.3176742,10.678876,2.1881464,12.136857,0.185874168,0.024538717,86.79820993,-0.0198,0.013,356.6822,637.6841
939,R-004_Plot-047,22/03/2022,50m,MARCOPOLO,R4,402,358.33,560,0.10136274,126.17206,0.15302575,11.233071,-8.22193,35.071552,-4.010514,5.61657,1,0.993005142,0.699485783,0.2072,0.2072,955.7199,955.7199
956,R-004_Plot-048,22/03/2022,50m,BOLOGNA,R4,403,62,70,0.28860453,53.840008,0.09640229,32.371567,-3.5103378,10.975136,0.69933903,12.073026,0.498676649,0.034444949,93.09272879,-0.0051,0.0108,563.6585,674.6501
971,R-004_Plot-049,22/03/2022,50m,BOLOGNA,R4,404,381,560,0.10262763,116.9682,0.14000434,11.445507,-7.9762125,35.67546,-3.7480597,6.0210156,0.996786146,0.953039927,4.388726624,0.1944,0.1951,975.4862,976.3564
998,R-004_Plot-050,22/03/2022,50m,HONDIA,R4,405,229.33,280,0.15761966,119.71682,0.10199642,18.539288,-9.352957,9.420626,-5.6850443,8.992162,0.99965971,0.961206897,3.846590264,0.1622,0.1623,1160.8587,1161.1636
1020,R-004_Plot-051,22/03/2022,50m,MARCOPOLO,R4,406,115,140,0.22742493,70.85203,0.11800969,25.870571,-4.811813,10.707082,-1.01584,10.974537,0.747542347,0.29503176,60.53310404,0.0259,0.0421,748.6266,820.6851
1036,R-004_Plot-052,22/03/2022,50m,MARCOPOLO,R4,407,64.33,70,0.28782293,44.920567,0.11014664,32.21498,-2.5030603,11.489369,2.1558902,12.374355,0.354469147,0.068436177,80.69333333,-0.0157,0.0222,501.011,738.0027
1060,R-004_Plot-053,22/03/2022,50m,HONDIA,R4,408,95,140,0.23699558,77.83795,0.11159414,27.110527,-5.6574917,10.945205,-1.8988638,11.538393,0.770871143,0.405815185,47.35628801,0.0423,0.0614,836.5867,936.391
1068,R-004_Plot-054,22/03/2022,50m,BOLOGNA,R4,409,198,280,0.15651055,105.31351,0.12475324,18.162514,-7.9251695,9.661084,-4.2517147,8.8982315,0.975045372,0.83061101,14.81309136,0.1283,0.1321,1037.1586,1049.2884
1100,R-004_Plot-055,22/03/2022,50m,BOLOGNA,R4,410,99,140,0.2330745,63.286343,0.124444306,26.459997,-4.235162,11.063086,-0.22826795,11.304989,0.65165608,0.195213249,70.0435161,0.0124,0.0334,706.2704,811.6133
1118,R-004_Plot-056,22/03/2022,50m,MARCOPOLO,R4,411,34.33,35,0.33960614,29.86871,0.10879487,37.451824,-0.11983555,12.24936,5.801571,13.434155,0.031533575,0.004650635,85.25179856,-0.05,0.0215,231.9612,806.7986
1136,R-004_Plot-057,22/03/2022,50m,HONDIA,R4,412,70.67,70,0.2881211,50.973694,0.11584228,32.479904,-3.34378,12.057301,1.34414,13.091285,0.389292196,0.078569268,79.81740482,-0.0078,0.0253,631.001,850.5269
1150,R-004_Plot-058,22/03/2022,50m,MARCOPOLO,R4,413,172,280,0.11563518,122.18955,0.12702012,13.131564,-8.460659,8.156112,-4.420961,6.5605106,0.997315487,0.967105263,3.029154187,0.1984,0.199,1006.1307,1007.3903
1161,R-004_Plot-059,22/03/2022,50m,BOLOGNA,R4,414,26.33,35,0.3356165,36.772865,0.117895186,37.357178,-1.3055409,13.040639,4.5671,14.41542,0.061932849,0.001928312,96.88644689,-0.0381,0.0109,435.8432,869.3712
1195,R-004_Plot-060,22/03/2022,50m,HONDIA,R4,415,355.33,560,0.10992161,129.69817,0.21032071,13.112842,-10.648939,36.64905,-5.8831773,7.339052,1,0.997958258,0.204174229,0.2691,0.2691,1298.7179,1298.7179
12,R-001_Plot-001,05/04/2022,50m,HONDIA,R1,101,58.33,70,0.22837938,81.5026,0.19519764,27.474812,-8.609359,15.49801,-3.750173,15.921288,0.808681186,0.561895039,30.5171124,0.0835,0.113,1507.0102,1636.7996
33,R-001_Plot-002,05/04/2022,50m,MARCOPOLO,R1,102,126.33,140,0.1265903,106.45651,0.19118744,15.174085,-9.534029,11.043601,-4.969001,9.142846,0.987825166,0.938672111,4.97588609,0.2049,0.2078,1315.6628,1316.974
55,R-001_Plot-003,05/04/2022,50m,BOLOGNA,R1,103,373.33,560,0.085608624,114.33415,0.21413153,9.787477,-78.1209,36.096226,-3.988234,6.15716,0.99992438,0.996408046,0.351659986,0.2867,0.2867,1174.9418,1175.0242
71,R-001_Plot-004,05/04/2022,50m,BOLOGNA,R1,104,73.67,70,0.19308968,75.34898,0.22982806,23.163338,-7.1236544,14.867093,-2.2228854,14.004175,0.79427556,0.48200242,39.31546627,0.074,0.1037,1342.1102,1421.8092
88,R-001_Plot-005,05/04/2022,50m,MARCOPOLO,R1,105,360.67,560,0.06749113,131.28102,0.23542601,-9.273827,-6.29747,4.895392,-2.7473917,3.469378,0.999508469,0.998676649,0.083223,0.3306,0.3307,856.5716,856.6591
114,R-001_Plot-006,05/04/2022,50m,HONDIA,R1,106,234.67,280,0.11065641,131.35133,0.23279768,13.409554,-11.352234,36.970512,-6.418517,7.705779,0.99984876,0.99984876,0,0.3257,0.3257,1386.1965,1386.1965
131,R-001_Plot-007,05/04/2022,50m,HONDIA,R1,107,387.67,560,0.09693947,123.25807,0.20153779,11.5086,-10.378496,36.877388,-5.191849,7.037144,0.99981095,0.99981095,0,0.2839,0.2839,1300.5341,1300.5341
147,R-001_Plot-008,05/04/2022,50m,BOLOGNA,R1,108,115,140,0.122266375,104.65079,0.19158494,14.455069,-8.932232,10.622742,-4.45728,8.565251,0.989413188,0.925211736,6.488841333,0.1866,0.1884,1227.8189,1227.984
177,R-001_Plot-009,05/04/2022,50m,MARCOPOLO,R1,109,42,35,0.26713172,45.321453,0.16465986,30.398878,-2.380738,13.841203,3.1471803,14.187568,0.311857229,0.081934362,73.72696411,-0.0245,0.0333,704.6484,981.6416
198,R-001_Plot-010,05/04/2022,50m,BOLOGNA,R1,110,226.67,280,0.09242821,118.32196,0.17021036,10.484771,-8.9816885,35.920143,-4.1326127,6.1035457,0.99981095,0.995840895,0.397080513,0.2524,0.2525,1100.774,1100.772
208,R-001_Plot-011,05/04/2022,50m,MARCOPOLO,R1,111,81,70,0.19604206,75.124,0.14579964,22.49996,-5.390849,11.070842,-1.5122274,10.673008,0.776126739,0.471642468,39.23125639,0.0489,0.0738,860.9375,941.4765
239,R-001_Plot-012,05/04/2022,50m,HONDIA,R1,112,43,35,0.252141,51.84695,0.14551508,28.668285,-3.3509505,12.496777,1.3850156,12.832704,0.450506655,0.185307018,58.8669744,-0.0047,0.0472,709.0519,988.5501
250,R-001_Plot-013,05/04/2022,50m,BOLOGNA,R1,113,39.33,35,0.2598082,41.621746,0.15300107,29.303799,-1.715683,12.762529,3.4967215,12.919789,0.3478902,0.171619782,50.66840561,-0.0209,0.0597,554.814,894.928
273,R-001_Plot-014,05/04/2022,50m,HONDIA,R1,114,114,140,0.17035066,101.05851,0.13236362,19.933071,-8.043356,10.437504,-4.301838,9.937235,0.915494555,0.796771022,12.9682402,0.1302,0.1456,1100.6386,1145.8546
297,R-001_Plot-015,05/04/2022,50m,MARCOPOLO,R1,115,195.67,280,0.08803963,127.07665,0.16355819,9.350316,-76.59305,34.059242,-3.3572958,4.633831,0.99977314,0.995046884,0.472732774,0.2496,0.2496,866.3547,866.343
315,R-002_Plot-016,05/04/2022,50m,HONDIA,R2,201,218.33,280,0.13583572,126.272804,0.17992371,16.699419,-11.773436,10.48193,-7.262168,9.531597,0.9996219,0.994857834,0.476586731,0.2624,0.2625,1501.8843,1502.2783
337,R-002_Plot-017,05/04/2022,50m,BOLOGNA,R2,202,389.67,560,0.07718107,126.235916,0.18358225,-8.033344,-7.1292114,5.8459535,-3.0624774,4.157601,0.999281609,0.997693587,0.158916342,0.2715,0.2715,871.5614,871.5614
360,R-002_Plot-018,05/04/2022,50m,MARCOPOLO,R2,203,105.33,140,0.12661932,117.3075,0.11618239,14.489268,-8.319753,8.522086,-4.445254,7.17095,0.988921658,0.936441319,5.306824699,0.1857,0.188,1006.284,1010.7669
369,R-002_Plot-019,05/04/2022,50m,BOLOGNA,R2,204,129,140,0.13802885,102.46855,0.15323848,16.001535,-7.857225,9.865659,-3.9174252,8.445927,0.980111918,0.864640048,11.78149834,0.1474,0.1503,1061.5288,1064.0743
389,R-002_Plot-020,05/04/2022,50m,MARCOPOLO,R2,205,38.33,35,0.27895835,40.025616,0.16214424,31.536098,-1.4028213,13.922087,4.4707627,14.312611,0.247844828,0.061290079,75.27078566,-0.037,0.0312,588.9266,952.2907
414,R-002_Plot-021,05/04/2022,50m,HONDIA,R2,206,74.33,70,0.24215133,67.87896,0.15561044,28.046915,-5.4461884,13.235313,-0.8457615,13.681627,0.674228675,0.372391107,44.76783311,0.0287,0.0641,996.4544,1190.6082
430,R-002_Plot-022,05/04/2022,50m,HONDIA,R2,207,29,35,0.2773738,46.94835,0.15459037,31.550146,-2.792434,13.788451,2.6736293,14.4307575,0.362636116,0.16927556,53.3208216,-0.0154,0.0528,723.8761,1132.6014
454,R-002_Plot-023,05/04/2022,50m,MARCOPOLO,R2,208,361.33,560,0.083167516,111.54522,0.19300473,8.974143,-76.6351,34.93157,-3.1138911,5.1963005,0.997996068,0.971680278,2.636863042,0.2112,0.2117,969.3962,971.002
479,R-002_Plot-024,05/04/2022,50m,BOLOGNA,R2,209,77.67,70,0.21334875,70.249245,0.17502707,24.859121,-5.674258,13.062383,-1.1872349,12.856259,0.708560194,0.362333636,48.86339381,0.036,0.0647,1030.3962,1158.5733
497,R-002_Plot-025,05/04/2022,50m,BOLOGNA,R2,210,34.33,35,0.298623,39.15422,0.19042444,33.99915,-0.9348754,16.254093,6.1568503,16.783154,0.145114943,0.033310647,77.04533611,-0.0485,0.0386,710.5876,1185.2749
510,R-002_Plot-026,05/04/2022,50m,HONDIA,R2,211,375.67,560,0.094761014,132.49263,0.2866227,11.529567,-11.677219,36.675896,-6.138395,7.0322757,0.99988657,0.99988657,0,0.3931,0.3931,1418.9003,1418.9003
539,R-002_Plot-027,05/04/2022,50m,MARCOPOLO,R2,212,205.33,280,0.07731294,126.384575,0.22133338,8.427657,-77.4877,34.322044,-3.774773,4.8616495,0.998147308,0.994026013,0.412894428,0.3394,0.3394,1048.4651,1048.4651
556,R-002_Plot-028,05/04/2022,50m,BOLOGNA,R2,213,230.33,280,0.11522237,101.50961,0.2578646,14.143751,-10.105484,39.899853,-4.9930873,9.623198,0.993458863,0.903697822,9.035204567,0.2388,0.2405,1463.2173,1461.6536
572,R-002_Plot-029,05/04/2022,50m,HONDIA,R2,214,110.67,140,0.14513615,114.02296,0.19298899,18.445866,-12.708513,13.1099205,-7.806717,12.002815,0.997088627,0.98238052,1.475105229,0.253,0.2538,1783.2517,1783.9871
595,R-002_Plot-030,05/04/2022,50m,MARCOPOLO,R2,215,62.33,70,0.2250653,67.81798,0.2177934,26.757359,-6.275974,15.723909,-1.00242,15.5452175,0.682017544,0.352427405,48.32575674,0.0404,0.0771,1294.82,1400.2825
610,R-003_Plot-031,05/04/2022,50m,MARCOPOLO,R3,301,340.67,560,0.0847761,120.21574,0.17851382,9.497705,-77.94127,35.35898,-3.9688687,5.6236415,0.999546279,0.998903509,0.064306249,0.2831,0.2831,1093.4129,1093.4129
634,R-003_Plot-032,05/04/2022,50m,BOLOGNA,R3,302,63.67,70,0.21127622,69.63676,0.20175517,24.90662,-6.0542603,14.278656,-1.2252164,13.887796,0.737522686,0.389140956,47.23674767,0.0411,0.0703,1163.3464,1266.6948
660,R-003_Plot-033,05/04/2022,50m,HONDIA,R3,303,38.33,35,0.30440494,44.78696,0.20334971,35.086834,-2.4127116,17.650389,4.8340893,18.50275,0.290910466,0.123374168,57.59033013,-0.0263,0.0653,973.7528,1499.9578
676,R-003_Plot-034,05/04/2022,50m,HONDIA,R3,304,126.33,140,0.14253032,117.309395,0.17158717,17.888216,-12.335676,12.1864805,-7.5847754,11.142747,0.994101633,0.976860254,1.734367869,0.2646,0.2662,1672.9808,1675.4062
698,R-003_Plot-035,05/04/2022,50m,MARCOPOLO,R3,305,55,70,0.22748457,65.277596,0.19501263,26.679049,-5.4981728,14.566627,-0.47659504,14.482323,0.657289776,0.322103751,50.99516797,0.0297,0.0661,1119.5949,1218.5445
712,R-003_Plot-036,05/04/2022,50m,BOLOGNA,R3,306,231,280,0.0858207,124.608734,0.18795133,9.473258,-77.59826,34.889076,-3.8465676,5.277774,0.997882638,0.989904719,0.799484692,0.2997,0.2997,1035.822,1035.8647
731,R-003_Plot-037,05/04/2022,50m,HONDIA,R3,307,224.67,280,0.12702681,119.03289,0.16456097,15.625012,-11.396142,10.98951,-6.6127486,9.475103,1,0.99996219,0.003781004,0.2387,0.2387,1486.1971,1486.1971
743,R-003_Plot-038,05/04/2022,50m,MARCOPOLO,R3,308,104.67,140,0.13951991,104.30233,0.1700927,16.55024,-8.883501,10.772095,-4.6585846,9.341433,0.99100121,0.927140048,6.444105303,0.1622,0.1639,1235.2562,1235.8798
776,R-003_Plot-039,05/04/2022,50m,BOLOGNA,R3,309,383.33,560,0.094254166,113.791565,0.19538307,10.864132,-9.143294,36.574215,-4.2077985,6.606369,0.99977314,0.997202057,0.257166629,0.2486,0.2486,1166.6226,1166.8943
793,R-003_Plot-040,05/04/2022,50m,BOLOGNA,R3,310,38.67,35,0.28672147,45.458954,0.15708917,32.594482,-2.5524852,14.200069,3.1852517,14.955607,0.340403811,0.07108288,79.11807175,-0.0229,0.0283,724.8762,995.5242
806,R-003_Plot-041,05/04/2022,50m,HONDIA,R3,311,415,560,0.10020611,129.60559,0.23179752,11.942366,-10.748279,36.579643,-5.6502676,6.976473,1,1,0,0.3068,0.3068,1307.9798,1307.9798
840,R-003_Plot-042,05/04/2022,50m,MARCOPOLO,R3,312,203,280,0.08797992,123.47601,0.1762439,9.715645,-77.57364,35.021816,-3.8584182,5.383837,0.99977314,0.996899577,0.287421526,0.2746,0.2746,1026.2086,1026.2086
856,R-003_Plot-043,05/04/2022,50m,BOLOGNA,R3,313,119.67,140,0.13870771,106.861206,0.14707243,16.18652,-8.354672,9.869665,-4.3728485,8.561225,0.984951603,0.911411071,7.466410749,0.1674,0.1702,1118.1203,1119.6316
871,R-003_Plot-044,05/04/2022,50m,MARCOPOLO,R3,314,30.67,35,0.2874419,37.397038,0.14471287,32.242287,-1.0047038,13.10879,4.700065,13.635881,0.242059891,0.075468845,68.82224305,-0.038,0.0349,474.6289,860.0062
894,R-003_Plot-045,05/04/2022,50m,HONDIA,R3,315,70,70,0.23583324,69.89964,0.15588337,27.356878,-5.6677876,13.076537,-1.1638048,13.434113,0.660238959,0.38396098,41.84514947,0.0383,0.0788,1008.0643,1202.6798
917,R-004_Plot-046,05/04/2022,50m,HONDIA,R4,401,37.67,35,0.27253807,47.916103,0.14853203,30.959974,-2.9284678,13.299985,2.2911983,13.905665,0.393791591,0.184739867,53.0868939,-0.0109,0.0545,703.6364,1069.1575
934,R-004_Plot-047,05/04/2022,50m,MARCOPOLO,R4,402,358.33,560,0.059912413,140.17186,0.22603536,-10.652141,-4.277527,3.041797,-1.7990912,2.0239766,0.991606171,0.99103902,0.05719515,0.2817,0.2817,580.1614,580.1614
958,R-004_Plot-048,05/04/2022,50m,BOLOGNA,R4,403,62,70,0.18429613,86.75261,0.14011025,21.306414,-6.5582895,10.714203,-2.8146584,10.2816925,0.841386872,0.634490321,24.58994293,0.0841,0.1061,960.9851,1013.1989
977,R-004_Plot-049,05/04/2022,50m,BOLOGNA,R4,404,381,560,0.06364814,129.83218,0.18272054,-10.128382,-4.7528076,3.802246,-1.9699457,2.5855527,0.990320629,0.983779492,0.660507025,0.2539,0.2543,651.0373,651.8106
988,R-004_Plot-050,05/04/2022,50m,HONDIA,R4,405,229.33,280,0.10372492,131.20207,0.2273314,12.283895,-10.554965,36.360508,-5.658738,6.9057336,0.99996219,0.99984876,0.011343442,0.3009,0.3009,1273.7835,1273.7835
1019,R-004_Plot-051,05/04/2022,50m,MARCOPOLO,R4,406,115,140,0.14746031,100.62015,0.1536355,17.211115,-7.9404607,10.306972,-4.001487,9.105744,0.953077737,0.842748034,11.57614948,0.1475,0.1557,1096.3999,1091.1964
1033,R-004_Plot-052,05/04/2022,50m,MARCOPOLO,R4,407,64.33,70,0.22947188,66.57157,0.16263962,26.565424,-5.168252,13.00091,-0.6204115,13.120506,0.64261948,0.388876286,39.48576136,0.0381,0.0828,964.0396,1130.366
1057,R-004_Plot-053,05/04/2022,50m,HONDIA,R4,408,95,140,0.16317366,114.15655,0.1406368,19.84678,-10.865935,11.449257,-6.7304587,11.038529,0.995878705,0.961622807,3.439766126,0.1888,0.1896,1465.2221,1467.9276
1071,R-004_Plot-054,05/04/2022,50m,BOLOGNA,R4,409,198,280,0.11085915,100.92703,0.2270531,13.05653,-8.696229,38.358032,-4.0075135,8.184021,0.994555354,0.943436177,5.139902676,0.1689,0.17,1225.4949,1228.6061
1099,R-004_Plot-055,05/04/2022,50m,BOLOGNA,R4,410,99,140,0.13575004,102.21684,0.18825883,16.18652,-9.031399,11.198118,-4.6416426,9.524122,0.979091047,0.870009074,11.14114694,0.1854,0.1899,1276.2288,1279.213
1120,R-004_Plot-056,05/04/2022,50m,MARCOPOLO,R4,411,34.33,35,0.3096524,37.48746,0.19659156,35.226383,-0.3919131,16.983992,7.260126,17.581747,0.121483666,0.032062916,73.60722067,-0.0562,0.0365,698.0622,1137.0339
1138,R-004_Plot-057,05/04/2022,50m,HONDIA,R4,412,70.67,70,0.21777652,84.774445,0.18734401,26.176273,-8.679958,14.697851,-4.0417852,14.95068,0.852465215,0.632410768,25.8138916,0.0917,0.1137,1464.1476,1553.8632
1153,R-004_Plot-058,05/04/2022,50m,MARCOPOLO,R4,413,172,280,0.08369774,121.76106,0.19717634,9.473258,-78.19236,35.459415,-4.1059775,5.7121015,0.998071688,0.983401391,1.469864,0.3361,0.3367,1143.573,1142.7463
1180,R-004_Plot-059,05/04/2022,50m,BOLOGNA,R4,414,26.33,35,0.28200725,46.94005,0.21511817,32.7219,-2.8347414,17.421494,4.0383897,17.849434,0.332350272,0.119555354,64.02730375,-0.0215,0.0526,1023.8636,1314.5313
1187,R-004_Plot-060,05/04/2022,50m,HONDIA,R4,415,355.33,560,0.10050275,118.06177,0.21570736,12.441798,-11.338219,38.391293,-5.837003,8.320498,1,1,0,0.3116,0.3116,1508.0677,1508.0677
18,R-001_Plot-001,19/04/2022,50m,HONDIA,R1,101,58.33,70,0.17337507,132.43192,0.26048017,23.05954,-17.55826,14.021527,-13.034257,14.78886,0.999168179,0.990169389,0.900628169,0.3257,0.326,2362.9588,2364.296
37,R-001_Plot-002,19/04/2022,50m,MARCOPOLO,R1,102,126.33,140,0.12163714,123.58781,0.21118426,15.465448,-12.863996,11.680244,-7.634806,10.020685,0.998487598,0.987598306,1.090578613,0.2974,0.2978,1695.0034,1696.324
54,R-001_Plot-003,19/04/2022,50m,BOLOGNA,R1,103,373.33,560,0.10580224,116.81642,0.27657074,14.248236,-14.208551,41.220673,-7.9730353,10.93164,1,0.99996219,0.003781004,0.3552,0.3552,1979.9735,1979.9735
77,R-001_Plot-004,19/04/2022,50m,BOLOGNA,R1,104,73.67,70,0.13697214,105.17122,0.22504014,17.138979,-11.200667,13.090554,-6.24802,11.336616,0.958182093,0.8573049,10.52797727,0.2164,0.2277,1632.6683,1668.0767
95,R-001_Plot-005,19/04/2022,50m,MARCOPOLO,R1,105,360.67,560,0.0954018,116.896194,0.23754996,11.881223,-11.444193,38.422874,-5.7242703,8.228632,1,0.999016939,0.09830611,0.3045,0.3045,1536.1566,1536.1566
120,R-001_Plot-006,19/04/2022,50m,HONDIA,R1,106,234.67,280,0.11935192,133.26714,0.3237205,15.9082365,-15.280906,11.999271,-9.633792,10.653607,1,1,0,0.3975,0.3975,1978.335,1978.335
134,R-001_Plot-007,19/04/2022,50m,HONDIA,R1,107,387.67,560,0.11815258,125.86287,0.26327854,15.625012,-14.486982,12.686324,-8.783546,10.88322,0.996634906,0.986653055,1.001555446,0.3644,0.3658,1932.3663,1935.857
160,R-001_Plot-008,19/04/2022,50m,BOLOGNA,R1,108,115,140,0.11588844,115.10695,0.21112299,14.523392,-11.741866,39.46126,-6.476512,9.662348,0.991908651,0.971529038,2.054585652,0.2702,0.2727,1594.6491,1601.0534
171,R-001_Plot-009,19/04/2022,50m,MARCOPOLO,R1,109,42,35,0.23012112,65.750946,0.18927544,26.947586,-5.5447025,14.405415,-0.57844007,14.424883,0.628743194,0.406495765,35.34788622,0.0326,0.0886,1108.6381,1361.1257
197,R-001_Plot-010,19/04/2022,50m,BOLOGNA,R1,110,226.67,280,0.10166138,118.53757,0.2169537,12.675417,-11.63069,38.603973,-6.0771,8.544767,1,0.991984271,0.801572898,0.3017,0.3017,1550.7152,1550.7152
215,R-001_Plot-011,19/04/2022,50m,MARCOPOLO,R1,111,81,70,0.17388631,98.318665,0.16494828,20.82096,-9.035901,12.091298,-4.8851175,11.546007,0.910087719,0.769850272,15.4092231,0.131,0.1487,1327.334,1387.4859
240,R-001_Plot-012,19/04/2022,50m,HONDIA,R1,112,43,35,0.21256106,104.10292,0.16054106,26.158413,-11.889659,14.354471,-7.6575966,15.148114,0.905437084,0.789057774,12.85338456,0.1515,0.1723,1769.1861,1867.2921
256,R-001_Plot-013,19/04/2022,50m,BOLOGNA,R1,113,39.33,35,0.2307599,57.41568,0.22239673,27.11907,-4.604034,15.772585,0.9735499,15.413281,0.533688748,0.288301573,45.97945448,0.0172,0.0873,1121.6323,1457.1895
272,R-001_Plot-014,19/04/2022,50m,HONDIA,R1,114,114,140,0.13947655,131.44493,0.23320067,17.707512,-13.651237,11.19977,-8.925594,10.561947,0.992702662,0.978864186,1.394020187,0.3096,0.3121,1746.0033,1753.3818
286,R-001_Plot-015,19/04/2022,50m,MARCOPOLO,R1,115,195.67,280,0.08991635,127.54592,0.23908842,10.597473,-10.512347,36.20951,-5.1212826,6.4493732,1,0.99988657,0.011343013,0.3119,0.3119,1277.5873,1277.5873
314,R-002_Plot-016,19/04/2022,50m,HONDIA,R2,201,218.33,280,0.10887221,138.02652,0.35829705,14.161216,-14.306479,10.396281,-8.652128,8.895064,1,1,0,0.4148,0.4148,1766.33,1766.33
323,R-002_Plot-017,19/04/2022,50m,BOLOGNA,R2,202,389.67,560,0.09715284,118.49033,0.24263835,12.382791,-12.225571,39.002476,-6.3286815,8.793636,1,0.999432849,0.056715064,0.3238,0.3238,1655.6295,1655.6295
350,R-002_Plot-018,19/04/2022,50m,MARCOPOLO,R2,203,105.33,140,0.11440519,124.432816,0.19914955,14.056123,-11.525867,10.403994,-6.5000534,8.573047,0.991719601,0.971566848,2.032101872,0.2781,0.2807,1469.9465,1476.5877
378,R-002_Plot-019,19/04/2022,50m,BOLOGNA,R2,204,129,140,0.116916366,112.15026,0.22373527,14.659128,-11.62259,39.742817,-6.353643,9.870215,0.99066092,0.953871748,3.713598718,0.2577,0.2604,1600.087,1607.6596
382,R-002_Plot-020,19/04/2022,50m,MARCOPOLO,R2,205,38.33,35,0.22662733,71.86929,0.19171,26.774723,-6.5114503,14.6615715,-1.6110725,14.74131,0.683567756,0.482645191,29.39321865,0.0503,0.1009,1234.2432,1451.3413
418,R-002_Plot-021,19/04/2022,50m,HONDIA,R2,206,74.33,70,0.18939893,121.576225,0.15444589,24.113243,-14.748117,13.87898,-10.516602,14.615542,0.980376588,0.94657441,3.447876895,0.2314,0.2368,2037.0926,2059.8814
436,R-002_Plot-022,19/04/2022,50m,HONDIA,R2,207,29,35,0.24025397,92.234215,0.17072713,29.12516,-10.506017,15.427251,-5.9943585,16.57715,0.789889595,0.662129462,16.17442918,0.1153,0.1585,1690.46,1896.9468
450,R-002_Plot-023,19/04/2022,50m,MARCOPOLO,R2,208,361.33,560,0.09331498,121.515015,0.2043488,11.104003,-10.401278,36.940258,-5.0621724,7.004778,1,0.99996219,0.003781004,0.2894,0.2894,1330.1391,1330.1391
467,R-002_Plot-024,19/04/2022,50m,BOLOGNA,R2,209,77.67,70,0.18534888,78.165306,0.22716469,22.262833,-7.4871545,14.454335,-2.713586,13.484809,0.782062916,0.521551724,33.31077161,0.0731,0.1079,1339.7707,1490.4225
499,R-002_Plot-025,19/04/2022,50m,BOLOGNA,R2,210,34.33,35,0.25463805,56.886436,0.23411381,30.131828,-4.8783565,17.64774,1.3982393,17.744461,0.486048094,0.210753176,56.63943991,0.0053,0.07,1289.1858,1691.8763
513,R-002_Plot-026,19/04/2022,50m,HONDIA,R2,211,375.67,560,0.11438087,129.17911,0.30221075,15.271811,-14.967809,12.452618,-9.109258,10.651311,1,1,0,0.3834,0.3834,1968.3122,1968.3122
524,R-002_Plot-027,19/04/2022,50m,MARCOPOLO,R2,212,205.33,280,0.094132125,123.42406,0.23135495,11.487601,-11.16408,37.41152,-5.6133432,7.4571824,1,0.99969752,0.030248034,0.3188,0.3188,1443.301,1443.301
559,R-002_Plot-028,19/04/2022,50m,BOLOGNA,R2,213,230.33,280,0.110379584,113.90807,0.263766,14.4721775,-13.227995,40.89386,-7.346181,10.692049,0.999546279,0.994668784,0.487970949,0.307,0.3071,1849.0058,1849.5447
