,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
404,R-001_Plot-012,2023-06-07,30m,HONDIA,R1,112,18,35,0.4041675,41.954697,0.13798088,45.22521,-2.4510133,16.87572,5.0493255,19.58946,0.219013636,0.0504,76.98773426,-0.0364,0.0229,789.0525,1242.565
405,R-001_Plot-012,2023-05-24,30m,HONDIA,R1,112,18,35,0.46282002,34.844086,0.08809209,50.483356,-1.7291597,14.164744,5.0387907,17.241062,0.337768182,0.201759091,40.26699323,-0.0316,0.0235,397.9719,638.4556
406,R-001_Plot-012,2023-06-07,15m,HONDIA,R1,112,18,35,0.41881454,36.338696,0.13695878,46.494873,-1.0555533,16.89375,7.087076,19.527176,0.193403522,0.062648851,67.60718188,-0.0515,0.023,615.9802,1179.9672
407,R-001_Plot-012,2023-02-24,30m,HONDIA,R1,112,18,35,0.5460064,22.98304,0.12755257,58.607124,3.5750523,18.725702,15.549083,22.07051,4.54545454545455e-06,0,100,-0.081,0.0024,53.5385,335
408,R-001_Plot-012,2023-03-06,50m,HONDIA,R1,112,18,35,0.53591377,24.612309,0.12442416,57.697506,2.6492815,18.342365,13.88888,21.737753,0.001908397,0.000490731,74.28571429,-0.0768,0.0095,143.5865,722.8571
409,R-001_Plot-012,2023-05-10,50m,HONDIA,R1,112,18,35,0.46923074,34.02374,0.07879144,51.010826,-1.7943679,13.510162,4.647291,16.581467,0.369727372,0.256815703,30.53916942,-0.0214,0.033,340.591,604.3864
410,R-001_Plot-012,2023-03-06,30m,HONDIA,R1,112,18,35,0.50273985,26.032751,0.12889671,54.493523,2.1742504,17.944231,12.774205,21.032019,0.004231818,0.000363636,91.40708915,-0.0755,0.0094,214.9915,941.5681
411,R-001_Plot-012,2023-03-16,15m,HONDIA,R1,112,18,35,0.6014221,24.897398,0.11649662,64.12521,2.3716226,19.339235,14.341709,23.588749,0.026169773,0.007197038,72.49866239,-0.0686,0.0282,167.5349,1282.4665
412,R-001_Plot-012,2023-05-30,30m,HONDIA,R1,112,18,35,0.4070525,41.391796,0.090298116,44.922974,-2.7014441,13.304839,3.091947,15.892185,0.367440909,0.177436364,51.7102317,-0.0222,0.0241,508.119,814.1782
413,R-001_Plot-012,2023-03-16,50m,HONDIA,R1,112,18,35,0.6238311,24.138391,0.13048011,66.37632,3.6833167,21.191292,17.460495,25.6277,0.000577972,0.000109051,81.13207547,-0.0786,0.0132,142.9447,1230.283
414,R-001_Plot-012,2023-04-13,30m,HONDIA,R1,112,18,35,0.49711838,36.021023,0.11271244,54.339817,-1.543291,17.173643,6.8948197,20.914968,0.297207433,0.175685585,40.88788995,-0.0295,0.0418,590.143,1057.7619
415,R-001_Plot-012,2023-05-10,30m,HONDIA,R1,112,18,35,0.4812669,37.554985,0.07427716,52.31142,-2.5296516,13.556397,3.6582484,16.894043,0.375895455,0.264481818,29.63952743,-0.0147,0.0359,411.4309,609.7035
416,R-001_Plot-012,2023-04-25,30m,HONDIA,R1,112,18,35,0.4888219,38.7053,0.076889455,53.15502,-2.7151072,14.009117,3.63529,17.51685,0.3979,0.272018182,31.63654641,-0.0113,0.0437,459.3791,814.2123
417,R-001_Plot-012,2023-03-16,30m,HONDIA,R1,112,18,35,0.6057635,23.44305,0.12767577,64.53368,3.7167888,20.373035,16.981236,24.509926,0.004411067,0.00016996,96.14695341,-0.079,0.0103,90.1144,1106.9444
418,R-001_Plot-012,2023-04-03,50m,HONDIA,R1,112,18,35,0.51295453,26.653706,0.120164275,55.492203,1.572048,17.541285,11.737594,20.832638,0.116357688,0.03565976,69.35332709,-0.0594,0.0201,235.1339,853.8702
419,R-001_Plot-012,2023-05-04,30m,HONDIA,R1,112,18,35,0.45262727,36.540874,0.07900089,49.39141,-2.1775427,13.275607,3.9412317,16.236029,0.407586364,0.281972727,30.81890062,-0.0148,0.0382,388.5808,622.9981
420,R-001_Plot-012,2023-04-03,30m,HONDIA,R1,112,18,35,0.51265955,33.737675,0.13955206,56.123463,-0.21065702,19.807718,10.200586,23.701551,0.194869565,0.102774704,47.25974605,-0.0457,0.0411,645.2173,1180.0401
421,R-001_Plot-013,2023-03-06,15m,BOLOGNA,R1,113,24,35,0.5126443,27.283937,0.11395568,55.44868,1.0688332,17.0673,10.751708,20.410666,0.017956953,0.003114813,82.65400156,-0.0629,0.0112,251.8573,657.0243
422,R-001_Plot-013,2023-04-03,15m,BOLOGNA,R1,113,24,35,0.5103853,35.28673,0.13200366,55.8938,-0.9163595,19.196253,8.849607,23.160809,0.181912956,0.079553106,56.26858674,-0.0445,0.0403,677.4416,1357.3659
423,R-001_Plot-013,2023-04-13,15m,BOLOGNA,R1,113,24,35,0.5362891,29.093847,0.11933017,57.9887,0.74837023,18.29642,11.012609,22.102682,0.135343514,0.063336223,53.20335572,-0.0535,0.0418,364.9209,1004.6323
424,R-001_Plot-013,2023-05-04,15m,BOLOGNA,R1,113,24,35,0.5165978,27.463737,0.114077866,55.85692,1.030453,17.181864,10.772924,20.588423,0.157781113,0.068068905,56.85864804,-0.0559,0.0291,262.397,919.7792
425,R-001_Plot-013,2023-03-16,15m,BOLOGNA,R1,113,24,35,0.62029195,26.396132,0.11719167,66.08279,1.8592944,20.025574,14.003807,24.668411,0.016010672,0.002144855,86.60359358,-0.0655,0.0218,262.3553,1514.8691
426,R-001_Plot-013,2023-05-10,15m,BOLOGNA,R1,113,24,35,0.5377727,30.525002,0.10279447,58.052456,-0.3623489,16.966816,8.698478,20.85861,0.129774529,0.03822933,70.54173083,-0.0495,0.0193,373.6703,988.8584
427,R-001_Plot-013,2023-05-04,50m,BOLOGNA,R1,113,24,35,0.4885039,26.842344,0.11917877,53.02196,1.3728054,16.829311,10.94938,19.819775,0.069312977,0.007001091,89.89930774,-0.063,0.0112,230.7974,866.2822
428,R-001_Plot-013,2023-04-13,30m,BOLOGNA,R1,113,24,35,0.51408935,30.83736,0.13731122,56.050133,0.77591234,19.406498,11.481829,23.067326,0.122672024,0.041029633,66.55339011,-0.0585,0.0265,493.1553,1188.5643
429,R-001_Plot-013,2023-04-25,15m,BOLOGNA,R1,113,24,35,0.54337394,30.217466,0.11223143,58.692604,0.09811089,17.937883,9.8956375,21.9146,0.156963904,0.076191349,51.45931831,-0.0497,0.0331,398.5236,1068.8512
430,R-001_Plot-013,2023-04-03,30m,BOLOGNA,R1,113,24,35,0.4941642,33.64417,0.15384245,54.394333,0.20703052,20.466263,11.026932,24.075178,0.114035573,0.03058498,73.17943919,-0.0567,0.0269,680.7953,1287.5594
431,R-001_Plot-013,2023-03-16,50m,BOLOGNA,R1,113,24,35,0.6181808,25.237667,0.139512,66.004944,3.6763635,22.052082,17.863293,26.541012,0,0,0,-0.0802,-0.0802,230.3341,230.3341
432,R-001_Plot-013,2023-06-07,50m,BOLOGNA,R1,113,24,35,0.44647208,30.69963,0.15743637,49.287273,1.310541,18.944073,11.608758,21.55702,0.032671756,0.005441658,83.34445928,-0.0708,0.0205,484.0531,1261.2316
433,R-001_Plot-013,2023-02-24,15m,BOLOGNA,R1,113,24,35,0.4775662,26.129538,0.15356117,52.140865,3.1932323,19.214872,14.743337,21.864998,0.007494899,0.000425152,94.32744565,-0.0909,0.0124,249.1028,1353.8648
434,R-001_Plot-013,2023-06-07,15m,BOLOGNA,R1,113,24,35,0.44701847,29.96222,0.16534549,49.365406,1.8934354,19.49849,12.724285,22.012877,0.064144521,0.024115295,62.40474679,-0.0775,0.0414,469.2418,1635.5802
435,R-001_Plot-013,2023-01-23,15m,BOLOGNA,R1,113,24,35,0.53500295,22.752014,0.12907052,57.50405,3.693694,18.534592,15.5606985,21.713482,0,0,0,-0.0829,-0.0829,39.2279,39.2279
436,R-001_Plot-013,2023-03-16,30m,BOLOGNA,R1,113,24,35,0.6035777,23.194313,0.13300395,64.34473,4.19002,20.794031,17.923143,24.857368,0.000727273,0,100,-0.0834,0.0128,76.3723,1200.8424
437,R-001_Plot-013,2023-01-23,30m,BOLOGNA,R1,113,24,35,0.56093746,26.015709,0.10770613,60.1387,1.3286948,17.621616,11.664173,21.46641,5.78368999421631e-05,0,100,-0.0618,0.003,199.6123,992.25
438,R-001_Plot-013,2023-05-30,50m,BOLOGNA,R1,113,24,35,0.4239842,28.896029,0.20617712,47.242085,3.7471337,21.633846,16.227705,23.372742,0.000239913,0,100,-0.1034,0.0039,485.3014,1919.3182
439,R-001_Plot-013,2023-03-06,50m,BOLOGNA,R1,113,24,35,0.5162856,22.645575,0.12040883,55.563583,3.109056,17.301548,13.929913,20.272566,0.001330425,0.000141767,89.3442623,-0.081,0.0049,29.537,641.2791
440,R-001_Plot-013,2023-05-30,15m,BOLOGNA,R1,113,24,35,0.47682682,25.65453,0.17121327,52.17846,4.266559,20.560389,16.998049,23.029083,0.008061344,0.000795569,90.13105953,-0.1012,0.0157,245.9112,1082.9276
441,R-001_Plot-013,2023-02-24,50m,BOLOGNA,R1,113,24,35,0.51010025,22.329367,0.16317898,55.220898,5.838548,20.636175,19.707317,23.218208,4.36205016357688e-05,0,100,-0.1061,0,16.4667,480
442,R-001_Plot-013,2023-04-25,50m,BOLOGNA,R1,113,24,35,0.52432483,25.603195,0.10768545,56.466755,1.3624904,16.690565,11.057769,20.046417,0.062671756,0.00742639,88.15033931,-0.0586,0.0101,167.6732,754.7234
443,R-001_Plot-013,2023-05-30,30m,BOLOGNA,R1,113,24,35,0.4808961,27.93921,0.15144938,52.59943,2.351861,19.327589,13.572621,22.21364,0.012259091,0.000490909,95.99555061,-0.0774,0.0116,351.1422,1096.8539
444,R-001_Plot-013,2023-04-25,30m,BOLOGNA,R1,113,24,35,0.5249419,29.765554,0.10835403,56.77686,0.07751257,17.079584,9.350405,20.76376,0.154095455,0.054222727,64.81224743,-0.0474,0.0231,352.7577,910.2431
445,R-001_Plot-013,2023-05-24,30m,BOLOGNA,R1,113,24,35,0.5303262,29.483404,0.14290416,57.65948,1.5565096,20.261156,13.168106,24.025553,0.033240909,0.003781818,88.62300014,-0.0704,0.0091,454.1276,975.4718
446,R-001_Plot-013,2023-05-24,15m,BOLOGNA,R1,113,24,35,0.4357451,30.336578,0.17734069,48.32319,2.1176612,20.05588,13.220743,22.359726,0.054190748,0.006871524,87.31974765,-0.0831,0.0193,511.7193,1347.9619
447,R-001_Plot-013,2023-05-24,50m,BOLOGNA,R1,113,24,35,0.50541514,27.442354,0.17578393,55.302193,3.8028772,22.10353,17.289919,25.158382,0.000130862,0,100,-0.0953,0.0054,394.0895,907.5
448,R-001_Plot-013,2023-02-24,30m,BOLOGNA,R1,113,24,35,0.5414868,23.217667,0.13057148,58.199833,3.6137521,18.89267,15.664704,22.198399,4.54545454545455e-06,0,100,-0.0825,0,68.6859,1440
449,R-001_Plot-013,2023-05-10,50m,BOLOGNA,R1,113,24,35,0.5484293,24.97196,0.122609556,58.956356,2.4661372,18.545189,13.788871,22.13711,0.007884406,0.000163577,97.9253112,-0.0739,0.0087,164.8677,899.8691
450,R-001_Plot-013,2023-05-10,30m,BOLOGNA,R1,113,24,35,0.54753613,26.979645,0.118614316,58.96766,1.4909726,18.34592,12.210331,22.116133,0.047272727,0.004281818,90.94230769,-0.0645,0.0107,264.5066,922.3511
451,R-001_Plot-013,2023-04-03,50m,BOLOGNA,R1,113,24,35,0.47559777,26.91456,0.13570064,51.845493,2.0229845,17.803776,12.306412,20.587687,0.038527808,0.004525627,88.25360883,-0.0706,0.016,259.5348,978.4758
452,R-001_Plot-013,2023-05-04,30m,BOLOGNA,R1,113,24,35,0.4771413,28.670216,0.1241231,52.0141,0.94384223,17.06265,10.370405,20.035698,0.128854545,0.024336364,81.11330605,-0.058,0.0168,318.668,860.4546
453,R-001_Plot-013,2023-06-07,30m,BOLOGNA,R1,113,24,35,0.4345068,32.234158,0.16891682,48.25019,1.0405805,19.547071,11.408375,22.057472,0.045977273,0.015322727,66.67325754,-0.0709,0.0376,585.7673,1535.2674
454,R-001_Plot-013,2023-03-06,30m,BOLOGNA,R1,113,24,35,0.47694337,25.73017,0.12684017,51.83169,2.0824714,17.032637,12.023034,19.757956,0.003831818,0.000195455,94.89916963,-0.0751,0.0067,185.8969,864.8248
455,R-001_Plot-013,2023-01-23,50m,BOLOGNA,R1,113,24,35,0.54498833,22.923079,0.14216352,58.612827,4.509776,19.96872,17.606453,23.226152,0,0,0,-0.0914,-0.0914,55.5317,55.5317
456,R-001_Plot-014,2023-03-16,30m,HONDIA,R1,114,108,140,0.484334,36.12107,0.13698846,53.333847,-1.0429502,18.910337,8.395342,22.551237,0.207940711,0.081948617,60.59039328,-0.0393,0.0383,703.095,1418.6994
457,R-001_Plot-014,2023-03-06,15m,HONDIA,R1,114,108,140,0.45359004,39.686916,0.12266785,50.151203,-2.2225318,17.047821,5.6723137,20.401537,0.230909838,0.094964238,58.87388852,-0.0312,0.0407,713.3194,1420.8887
458,R-001_Plot-014,2023-05-30,15m,HONDIA,R1,114,108,140,0.37624112,36.245644,0.13344073,41.905445,-1.0453612,15.295123,6.138107,17.255426,0.17459881,0.02901982,83.37914191,-0.0567,0.0156,536.1372,1009.0911
459,R-001_Plot-014,2023-05-04,15m,HONDIA,R1,114,108,140,0.3425676,109.78296,0.032138288,38.19179,-6.3466887,8.903659,-3.7403646,11.120203,0.787837592,0.652132571,17.22499943,0.0467,0.0614,640.9572,685.5682
460,R-001_Plot-014,2023-04-25,15m,HONDIA,R1,114,108,140,0.35346332,109.66501,0.047659755,39.945675,-8.261093,10.703974,-5.4348717,13.540108,0.867642735,0.777243155,10.4189865,0.0739,0.0881,978.2258,1032.0685
461,R-001_Plot-014,2023-03-16,15m,HONDIA,R1,114,108,140,0.48669568,40.091408,0.12624997,53.656044,-2.3887258,18.345255,6.1810226,22.257952,0.309913047,0.175006142,43.53056665,-0.0226,0.0579,802.4451,1481.5928
462,R-001_Plot-014,2023-01-23,15m,HONDIA,R1,114,108,140,0.52275527,23.537823,0.1368205,56.397144,3.7417338,18.941591,15.759041,22.013504,1.27343113284434e-06,0,100,-0.0847,6e-04,89.1914,1025.8333
463,R-001_Plot-014,2023-05-10,50m,HONDIA,R1,114,108,140,0.38973078,69.69423,0.060690284,43.23382,-5.1555395,11.350184,-1.1495669,14.051749,0.681755725,0.448342421,34.23708751,0.0143,0.034,646.198,739.849
464,R-001_Plot-014,2023-02-24,15m,HONDIA,R1,114,108,140,0.4669819,34.121735,0.14631361,51.526638,-0.1952537,19.005913,9.580173,22.238216,0.133917854,0.049649886,62.92511834,-0.0589,0.0377,634.0792,1714.9527
465,R-001_Plot-014,2023-05-04,30m,HONDIA,R1,114,108,140,0.3162649,128.99342,0.03301865,35.28078,-6.459149,7.798767,-4.2810054,9.687106,0.834827273,0.745254545,10.72949222,0.0536,0.0637,597.5136,629.7343
466,R-001_Plot-014,2023-05-10,15m,HONDIA,R1,114,108,140,0.4220846,108.09546,0.029484332,46.58013,-6.9218345,10.016592,-4.14134,13.191287,0.756345779,0.649734407,14.09558623,0.0397,0.0545,699.5889,764.6541
467,R-001_Plot-014,2023-04-13,15m,HONDIA,R1,114,108,140,0.3067266,101.67043,0.066266656,35.032017,-7.90172,10.903413,-4.7537613,13.087233,0.867468346,0.76163345,12.20043317,0.0904,0.1097,1004.3592,1069.6313
468,R-001_Plot-014,2023-05-24,15m,HONDIA,R1,114,108,140,0.35724223,60.59035,0.087412536,40.016605,-4.7154846,12.45041,-0.10431625,14.771296,0.602337539,0.370716321,38.45372458,3e-04,0.0385,724.3474,885.4299
469,R-001_Plot-014,2023-03-06,30m,HONDIA,R1,114,108,140,0.40402493,37.394012,0.13465649,44.952904,-1.3517151,16.333858,6.3359556,18.795137,0.163636364,0.023518182,85.62777778,-0.0437,0.0222,620.6695,1327.547
470,R-001_Plot-014,2023-04-03,30m,HONDIA,R1,114,108,140,0.32625008,105.243706,0.08092338,37.843525,-10.190774,12.962963,-6.86687,15.926283,0.908399209,0.806699605,11.19547482,0.1025,0.116,1400.4374,1457.1235
471,R-001_Plot-014,2023-02-24,30m,HONDIA,R1,114,108,140,0.5163324,29.20022,0.12733889,56.065422,0.9983423,18.464106,11.362603,22.013393,0.054718182,0.012881818,76.45788337,-0.0614,0.0205,380.0665,1429.3302
472,R-001_Plot-014,2023-04-25,50m,HONDIA,R1,114,108,140,0.3380282,131.90433,0.042736948,37.903706,-7.6953454,8.566709,-5.569977,10.95219,0.890054526,0.819607415,7.914920728,0.0628,0.0694,766.2877,795.6954
473,R-001_Plot-014,2023-02-24,50m,HONDIA,R1,114,108,140,0.4723688,28.88624,0.16211635,51.890305,2.3422053,20.00305,13.820597,22.810034,0.009934569,2.18102508178844e-05,99.78046103,-0.0804,0.0088,424.5714,1393.3919
474,R-001_Plot-014,2023-06-07,15m,HONDIA,R1,114,108,140,0.46534953,39.937744,0.14622498,51.703766,-2.0297713,19.388538,7.0863485,23.01865,0.096944887,0.005859208,93.95614496,-0.0498,0.0102,882.5779,1553.2146
475,R-001_Plot-014,2023-05-04,50m,HONDIA,R1,114,108,140,0.32294095,133.82172,0.04028505,36.094994,-6.9997673,7.8965244,-4.930623,9.953207,0.889465649,0.798495093,10.22755137,0.0544,0.0595,656.6537,679.6898
476,R-001_Plot-014,2023-03-06,50m,HONDIA,R1,114,108,140,0.4438332,33.772423,0.13474149,48.965324,-0.37347263,17.324093,8.397213,20.179207,0.064438386,0.004045802,93.72144187,-0.0535,0.0127,540.7493,1209.3913
477,R-001_Plot-014,2023-04-03,15m,HONDIA,R1,114,108,140,0.3390139,105.90532,0.075066864,39.132366,-10.105772,12.831342,-6.862722,15.963883,0.904764632,0.801413186,11.42302021,0.1175,0.1328,1368.3403,1422.3794
478,R-001_Plot-014,2023-06-07,30m,HONDIA,R1,114,108,140,0.4658964,45.310276,0.1367063,51.91097,-3.5754225,18.961973,4.6690326,22.905476,0.114177273,0.001904545,98.33193997,-0.0308,0.008,1019.9385,1534.0436
479,R-001_Plot-014,2023-05-24,50m,HONDIA,R1,114,108,140,0.41759863,49.79783,0.08384669,46.18846,-3.9330285,13.369741,1.4588561,16.327488,0.481984733,0.162431843,66.29938006,-0.0104,0.0162,641.7999,782.2656
480,R-001_Plot-014,2023-04-25,30m,HONDIA,R1,114,108,140,0.3344586,133.4753,0.05257076,37.750256,-8.58153,8.935668,-6.5060763,11.476202,0.932709091,0.866531818,7.095167547,0.0775,0.0814,895.4632,905.2969
481,R-001_Plot-014,2023-01-23,30m,HONDIA,R1,114,108,140,0.43212083,30.28887,0.14439547,47.628777,1.0105543,17.441193,10.365727,19.84869,0.001217467,0,100,-0.0686,0.0058,411.0117,1277.5772
482,R-001_Plot-014,2023-05-30,30m,HONDIA,R1,114,108,140,0.3918322,54.99353,0.10323691,43.882877,-4.644571,14.427043,0.9130768,17.298042,0.5177,0.200418182,61.28681054,-0.0067,0.025,840.7906,1045.877
483,R-001_Plot-014,2023-04-03,50m,HONDIA,R1,114,108,140,0.28392527,102.82343,0.063650906,32.385136,-7.392046,10.124757,-4.358595,11.873872,0.862061069,0.734940022,14.74617652,0.071,0.0865,913.3856,984.9983
484,R-001_Plot-014,2023-06-07,50m,HONDIA,R1,114,108,140,0.48708025,43.996655,0.13798338,54.072437,-3.3402617,19.664095,5.415707,23.894787,0.052529989,7.63358778625954e-05,99.85468134,-0.0318,0.0054,1028.1732,1516.3141
485,R-001_Plot-014,2023-05-10,30m,HONDIA,R1,114,108,140,0.4013971,93.45513,0.0398342,44.435673,-6.2774525,10.3199835,-3.114763,13.234483,0.774813636,0.598772727,22.72041957,0.0281,0.041,674.2992,728.8609
486,R-001_Plot-014,2023-04-13,30m,HONDIA,R1,114,108,140,0.31071794,93.93826,0.082443416,35.63458,-7.928912,11.9834175,-4.374976,14.252712,0.850889001,0.756860874,11.05057493,0.0709,0.0923,1090.2166,1213.0671
487,R-001_Plot-014,2023-05-24,30m,HONDIA,R1,114,108,140,0.45647588,82.94557,0.040292323,50.02032,-5.9817653,11.118992,-2.3795362,14.563877,0.773831818,0.546490909,29.37859413,0.0153,0.0275,638.3294,698.4511
488,R-001_Plot-014,2023-05-30,50m,HONDIA,R1,114,108,140,0.32309088,50.507362,0.14262027,36.742203,-3.7521238,14.907305,2.1022518,16.555222,0.353544166,0.033358779,90.56446638,-0.0193,0.0157,860.6968,1079.0354
489,R-001_Plot-014,2023-03-16,50m,HONDIA,R1,114,108,140,0.44663534,39.58158,0.14680254,49.727592,-1.8658148,18.802021,6.957115,22.09751,0.201875682,0.052159215,74.16270527,-0.0351,0.027,836.2625,1292.4452
490,R-001_Plot-014,2023-01-23,50m,HONDIA,R1,114,108,140,0.5151114,24.95892,0.15503597,55.887653,4.052291,20.401012,16.907978,23.432037,0,0,0,-0.0912,-0.0912,194.9443,194.9443
491,R-001_Plot-015,2023-01-23,15m,HONDIA,R1,115,154,280,0.49926448,24.865368,0.14376032,54.17899,3.38058,18.964695,15.061137,21.836224,0.001356204,1.78280358598207e-05,98.68544601,-0.0836,0.0106,169.7275,1336.0163
492,R-001_Plot-015,2023-06-07,50m,HONDIA,R1,115,154,280,0.46977523,45.19044,0.10882604,51.883415,-3.6088274,16.643188,3.5672596,20.450016,0.095856052,0.001112323,98.83959044,-0.0243,0.0056,815.3893,1160.8032
493,R-001_Plot-015,2023-02-24,15m,HONDIA,R1,115,154,280,0.4628687,46.65691,0.14119929,51.728004,-3.886022,19.34452,4.3847485,23.337233,0.350648739,0.185259438,47.16666062,-0.0218,0.0507,1093.5859,1825.3496
494,R-001_Plot-015,2023-05-10,15m,HONDIA,R1,115,154,280,0.41139066,145.88635,0.03356266,45.11488,-6.6919107,7.7799563,-4.859404,10.484034,0.742364314,0.690080226,7.042915085,0.0451,0.0498,510.0679,538.7307
495,R-001_Plot-015,2023-04-03,15m,HONDIA,R1,115,154,280,0.26122907,127.8274,0.08073157,30.487215,-10.342322,10.0662365,-7.716043,11.997737,0.986343575,0.963971015,2.268231979,0.1872,0.1883,1244.2773,1250.8636
496,R-001_Plot-015,2023-02-24,30m,HONDIA,R1,115,154,280,0.4983717,40.127533,0.11623114,54.71966,-2.5669043,17.79101,5.7070107,21.828566,0.2216,0.097381818,56.0551362,-0.0308,0.0297,757.7347,1456.8601
497,R-001_Plot-015,2023-03-16,15m,HONDIA,R1,115,154,280,0.38685808,68.70905,0.111204624,43.87845,-6.6203036,15.452649,-1.3135432,18.711191,0.66119315,0.445208191,32.66594023,0.0279,0.0634,1154.9026,1356.7597
498,R-001_Plot-015,2023-01-23,30m,HONDIA,R1,115,154,280,0.55037254,25.777105,0.11063343,59.103027,1.5217054,17.60868,11.895917,21.3073,3.07692307692308e-06,0,100,-0.0637,0,189.4267,1140
499,R-001_Plot-015,2023-05-30,50m,HONDIA,R1,115,154,280,0.27899513,50.92691,0.11788005,31.458677,-3.2730813,11.873968,1.3300687,12.745437,0.404634678,0.040087241,90.09297938,-0.0158,0.0126,621.0173,779.4114
500,R-001_Plot-015,2023-03-06,30m,HONDIA,R1,115,154,280,0.34659716,64.12833,0.12174058,39.49048,-5.7143745,14.8072,-0.4330686,17.248953,0.625059091,0.289736364,53.64656432,0.0127,0.0408,1043.1267,1244.3475
501,R-001_Plot-015,2023-06-07,15m,HONDIA,R1,115,154,280,0.44361344,34.96321,0.11610824,48.806927,-1.1453862,15.929666,6.637005,18.846025,0.05995159,0.00283793,95.26629731,-0.0567,0.0078,506.9349,1124.8931
502,R-001_Plot-015,2023-02-24,50m,HONDIA,R1,115,154,280,0.43927515,42.278755,0.15088081,49.15663,-2.6034524,19.082352,5.992063,22.440767,0.161057797,0.018571429,88.46909066,-0.0363,0.015,950.0608,1443.1119
503,R-001_Plot-015,2023-05-04,15m,HONDIA,R1,115,154,280,0.30407682,111.42606,0.027073205,33.80147,-5.434671,7.7279425,-3.0190392,9.308693,0.738709365,0.591206998,19.96757777,0.0405,0.0556,495.9752,536.6187
504,R-001_Plot-015,2023-04-13,30m,HONDIA,R1,115,154,280,0.21042569,120.60654,0.06236458,24.211681,-8.027071,8.654004,-5.1807456,9.353443,0.945439478,0.912807634,3.451499971,0.1243,0.1324,938.149,978.5787
505,R-001_Plot-015,2023-04-25,15m,HONDIA,R1,115,154,280,0.2341459,104.167625,0.07005119,26.748672,-6.963682,9.265398,-3.9660287,10.163885,0.920620679,0.783948261,14.84568204,0.0805,0.09,851.4551,888.2005
506,R-001_Plot-015,2023-05-24,30m,HONDIA,R1,115,154,280,0.4603084,99.94057,0.023975134,50.191093,-5.9988356,9.803355,-3.0373745,13.061067,0.816931818,0.61235,25.04270413,0.0188,0.0244,527.0445,568.6554
507,R-001_Plot-015,2023-03-06,15m,HONDIA,R1,115,154,280,0.40317568,64.03843,0.11891371,45.650078,-6.344782,16.4138,-0.5110167,19.900656,0.580625534,0.354452196,38.9533915,0.0193,0.0604,1183.5746,1499.4356
508,R-001_Plot-015,2023-04-03,50m,HONDIA,R1,115,154,280,0.20529889,134.07732,0.0795238,23.369303,-7.7201076,7.3345447,-5.2429204,8.00794,0.949083969,0.923740458,2.670312877,0.1217,0.1265,818.6172,846.9077
509,R-001_Plot-015,2023-03-06,50m,HONDIA,R1,115,154,280,0.37309262,56.563034,0.12662977,42.267803,-5.018267,15.738094,0.9326359,18.476137,0.51778626,0.154983642,70.06802721,-0.0012,0.0282,1014.9951,1249.5103
510,R-001_Plot-015,2023-04-03,30m,HONDIA,R1,115,154,280,0.25358975,130.04854,0.097094536,29.899366,-11.287247,10.386839,-8.6187935,12.352569,0.991499354,0.980060319,1.153710777,0.1682,0.1687,1370.5994,1379.1648
511,R-001_Plot-015,2023-04-13,15m,HONDIA,R1,115,154,280,0.221686,119.0243,0.056577623,25.403473,-7.758382,8.615629,-4.99307,9.476272,0.960296977,0.881463608,8.209269719,0.1377,0.1423,891.6379,902.3486
512,R-001_Plot-015,2023-05-10,30m,HONDIA,R1,115,154,280,0.38583103,117.69231,0.022930443,42.671875,-6.508339,8.913934,-4.036346,11.5573845,0.854531818,0.705227273,17.47208732,0.0358,0.0386,610.3878,626.1216
513,R-001_Plot-015,2023-05-24,15m,HONDIA,R1,115,154,280,0.33007237,63.991993,0.06473911,36.742203,-4.2620115,10.193431,-0.5210807,11.976692,0.584968118,0.340168227,41.84841597,-0.0045,0.0295,526.9735,667.1524
514,R-001_Plot-015,2023-03-16,50m,HONDIA,R1,115,154,280,0.34371412,61.930634,0.1319434,39.267853,-5.59763,15.3677025,-0.056533556,17.742485,0.608942203,0.299138495,50.87571633,0.0116,0.0421,1077.675,1247.8903
515,R-001_Plot-015,2023-04-25,50m,HONDIA,R1,115,154,280,0.30481994,157.259,0.06390256,33.878178,-6.904331,6.0242333,-5.525615,7.7507234,0.815932388,0.798669575,2.115716176,0.0651,0.0653,530.7963,535.4062
516,R-001_Plot-015,2023-03-16,30m,HONDIA,R1,115,154,280,0.3862803,66.33104,0.11345309,43.789745,-6.358665,15.532653,-0.9291224,18.733423,0.646018957,0.394803964,38.88662874,0.0199,0.0505,1127.1504,1335.5212
517,R-001_Plot-015,2023-05-24,50m,HONDIA,R1,115,154,280,0.36448708,56.611973,0.065920234,40.388588,-4.004595,10.906901,0.15618028,13.079132,0.534798255,0.175583424,67.16828776,-0.0048,0.0146,516.7097,649.1389
518,R-001_Plot-015,2023-05-04,30m,HONDIA,R1,115,154,280,0.26732877,141.12192,0.042468905,29.702566,-5.770501,6.3578978,-3.8618019,7.5635204,0.8487,0.7624,10.16849299,0.0558,0.0587,474.5775,484.4414
519,R-001_Plot-015,2023-05-10,50m,HONDIA,R1,115,154,280,0.31680724,70.61122,0.041923523,34.99541,-3.9116225,8.398351,-0.86350644,9.876311,0.619214831,0.331101418,46.52882956,0.0073,0.0207,368.8791,442.7371
