"","model_ID","model","altitude","Haun","Sowing_density","MAPESD_perclass","MAPE_perclass","MAPESD_overall","MAPE_overall","MAESD","MAE","R2SD","R2","RMSESD","RMSEmean"
"118","5.7 - 5.9 PCR ground","PCR","ground","5.7 - 5.9",140,10.0243415805874,28.8766665069983,8.89613594143038,31.954391021751,7.02904020851319,34.4301868967872,0.0454426701172283,0.886406485579358,9.14318348778614,44.1578348804986
"119","5.7 - 5.9 PCR ground","PCR","ground","5.7 - 5.9",280,9.03787244893121,23.537570757664,8.89613594143038,31.954391021751,7.02904020851319,34.4301868967872,0.0454426701172283,0.886406485579358,9.14318348778614,44.1578348804986
"120","5.7 - 5.9 PCR ground","PCR","ground","5.7 - 5.9",560,5.61648515262749,13.7703911621366,8.89613594143038,31.954391021751,7.02904020851319,34.4301868967872,0.0454426701172283,0.886406485579358,9.14318348778614,44.1578348804986
"121","5.7 - 5.9 Ridge 15m","Ridge","15m","5.7 - 5.9",35,18.113570594103,31.2395189141794,4.53967872304863,22.3121616522085,4.55752509634578,29.8687198342711,0.033238872738865,0.900227685561581,6.38925115520065,41.5285014892819
"122","5.7 - 5.9 Ridge 15m","Ridge","15m","5.7 - 5.9",70,8.70894743961853,23.9562385158337,4.53967872304863,22.3121616522085,4.55752509634578,29.8687198342711,0.033238872738865,0.900227685561581,6.38925115520065,41.5285014892819
"123","5.7 - 5.9 Ridge 15m","Ridge","15m","5.7 - 5.9",140,11.1278069178453,18.6753601402542,4.53967872304863,22.3121616522085,4.55752509634578,29.8687198342711,0.033238872738865,0.900227685561581,6.38925115520065,41.5285014892819
"124","5.7 - 5.9 Ridge 15m","Ridge","15m","5.7 - 5.9",280,8.46895560564354,24.0205447262993,4.53967872304863,22.3121616522085,4.55752509634578,29.8687198342711,0.033238872738865,0.900227685561581,6.38925115520065,41.5285014892819
"125","5.7 - 5.9 Ridge 15m","Ridge","15m","5.7 - 5.9",560,5.34731804258099,14.4610680466703,4.53967872304863,22.3121616522085,4.55752509634578,29.8687198342711,0.033238872738865,0.900227685561581,6.38925115520065,41.5285014892819
"126","5.7 - 5.9 Ridge 30m","Ridge","30m","5.7 - 5.9",35,22.6217251626426,33.7030929733119,5.42992425610815,22.3359692639244,7.09152553784703,29.4629415537442,0.0435673857485283,0.896784661345706,9.99901317745831,41.9032784258276
"127","5.7 - 5.9 Ridge 30m","Ridge","30m","5.7 - 5.9",70,8.11108884363157,19.2687688024995,5.42992425610815,22.3359692639244,7.09152553784703,29.4629415537442,0.0435673857485283,0.896784661345706,9.99901317745831,41.9032784258276
"128","5.7 - 5.9 Ridge 30m","Ridge","30m","5.7 - 5.9",140,10.1803361902282,18.0632085162605,5.42992425610815,22.3359692639244,7.09152553784703,29.4629415537442,0.0435673857485283,0.896784661345706,9.99901317745831,41.9032784258276
"129","5.7 - 5.9 Ridge 30m","Ridge","30m","5.7 - 5.9",280,12.1704976921218,23.914453895696,5.42992425610815,22.3359692639244,7.09152553784703,29.4629415537442,0.0435673857485283,0.896784661345706,9.99901317745831,41.9032784258276
"130","5.7 - 5.9 Ridge 30m","Ridge","30m","5.7 - 5.9",560,5.86926792484799,15.6626383488603,5.42992425610815,22.3359692639244,7.09152553784703,29.4629415537442,0.0435673857485283,0.896784661345706,9.99901317745831,41.9032784258276
"131","5.7 - 5.9 Ridge 50m","Ridge","50m","5.7 - 5.9",35,15.1414417033233,29.2983062362566,3.43603620817534,21.2784125493863,6.90713856116113,29.1833157158477,0.047238946283321,0.898916328118556,8.88569371929261,41.2960618138734
"132","5.7 - 5.9 Ridge 50m","Ridge","50m","5.7 - 5.9",70,7.29588017247555,16.3646835462537,3.43603620817534,21.2784125493863,6.90713856116113,29.1833157158477,0.047238946283321,0.898916328118556,8.88569371929261,41.2960618138734
"133","5.7 - 5.9 Ridge 50m","Ridge","50m","5.7 - 5.9",140,8.25800794703765,21.6040025053353,3.43603620817534,21.2784125493863,6.90713856116113,29.1833157158477,0.047238946283321,0.898916328118556,8.88569371929261,41.2960618138734
"134","5.7 - 5.9 Ridge 50m","Ridge","50m","5.7 - 5.9",280,12.3607137157173,22.2503092173256,3.43603620817534,21.2784125493863,6.90713856116113,29.1833157158477,0.047238946283321,0.898916328118556,8.88569371929261,41.2960618138734
"135","5.7 - 5.9 Ridge 50m","Ridge","50m","5.7 - 5.9",560,5.90157770447573,14.6316786907535,3.43603620817534,21.2784125493863,6.90713856116113,29.1833157158477,0.047238946283321,0.898916328118556,8.88569371929261,41.2960618138734
"136","5.7 - 5.9 Ridge ground","Ridge","ground","5.7 - 5.9",35,29.3361569647846,57.1063243311056,6.30235300510388,27.6413503390501,5.46829727039396,31.2651483759662,0.0345395330232816,0.905122956187715,7.38662575878541,40.4603405441723
"137","5.7 - 5.9 Ridge ground","Ridge","ground","5.7 - 5.9",70,8.28649688163657,22.5676747464677,6.30235300510388,27.6413503390501,5.46829727039396,31.2651483759662,0.0345395330232816,0.905122956187715,7.38662575878541,40.4603405441723
"138","5.7 - 5.9 Ridge ground","Ridge","ground","5.7 - 5.9",140,7.29725250041995,25.1135938901107,6.30235300510388,27.6413503390501,5.46829727039396,31.2651483759662,0.0345395330232816,0.905122956187715,7.38662575878541,40.4603405441723
"139","5.7 - 5.9 Ridge ground","Ridge","ground","5.7 - 5.9",280,9.63424289518563,21.9248455852423,6.30235300510388,27.6413503390501,5.46829727039396,31.2651483759662,0.0345395330232816,0.905122956187715,7.38662575878541,40.4603405441723
"140","5.7 - 5.9 Ridge ground","Ridge","ground","5.7 - 5.9",560,4.7792494048086,12.462541393326,6.30235300510388,27.6413503390501,5.46829727039396,31.2651483759662,0.0345395330232816,0.905122956187715,7.38662575878541,40.4603405441723
"141","7.1 - 7.3 PCR 50m","PCR","50m","7.1 - 7.3",35,10.1227627895319,26.1377268230305,5.56382101280986,21.7904805829085,7.16189042159549,29.9853516952001,0.0636416088986006,0.869258947995301,11.7208923570185,45.6618720102345
"142","7.1 - 7.3 PCR 50m","PCR","50m","7.1 - 7.3",70,7.10814263180895,16.4856503599352,5.56382101280986,21.7904805829085,7.16189042159549,29.9853516952001,0.0636416088986006,0.869258947995301,11.7208923570185,45.6618720102345
"143","7.1 - 7.3 PCR 50m","PCR","50m","7.1 - 7.3",140,15.8241575184983,29.6127429948166,5.56382101280986,21.7904805829085,7.16189042159549,29.9853516952001,0.0636416088986006,0.869258947995301,11.7208923570185,45.6618720102345
"144","7.1 - 7.3 PCR 50m","PCR","50m","7.1 - 7.3",280,15.8382520441079,20.7967326820985,5.56382101280986,21.7904805829085,7.16189042159549,29.9853516952001,0.0636416088986006,0.869258947995301,11.7208923570185,45.6618720102345
"145","7.1 - 7.3 PCR 50m","PCR","50m","7.1 - 7.3",560,6.34515800381631,15.9846295491182,5.56382101280986,21.7904805829085,7.16189042159549,29.9853516952001,0.0636416088986006,0.869258947995301,11.7208923570185,45.6618720102345
"146","7.1 - 7.3 Ridge 50m","Ridge","50m","7.1 - 7.3",35,6.32214245961814,15.9924915175746,3.4558123038775,18.5534996494145,8.14998310110414,28.8156033135381,0.0511606516910228,0.877480844001199,12.862894801188,45.589316223232
"147","7.1 - 7.3 Ridge 50m","Ridge","50m","7.1 - 7.3",70,5.88750431807148,14.1286687835418,3.4558123038775,18.5534996494145,8.14998310110414,28.8156033135381,0.0511606516910228,0.877480844001199,12.862894801188,45.589316223232
"148","7.1 - 7.3 Ridge 50m","Ridge","50m","7.1 - 7.3",140,11.2896267494496,26.2396742845707,3.4558123038775,18.5534996494145,8.14998310110414,28.8156033135381,0.0511606516910228,0.877480844001199,12.862894801188,45.589316223232
"149","7.1 - 7.3 Ridge 50m","Ridge","50m","7.1 - 7.3",280,15.0608007912101,22.5614744308012,3.4558123038775,18.5534996494145,8.14998310110414,28.8156033135381,0.0511606516910228,0.877480844001199,12.862894801188,45.589316223232
"150","7.1 - 7.3 Ridge 50m","Ridge","50m","7.1 - 7.3",560,6.94497798769924,14.5530475940863,3.4558123038775,18.5534996494145,8.14998310110414,28.8156033135381,0.0511606516910228,0.877480844001199,12.862894801188,45.589316223232
"151","8.5 - 9 PCR 50m","PCR","50m","8.5 - 9",35,20.1723793878386,40.6466159398042,6.9761520326383,33.3798577800624,7.36894037980235,49.6538286038228,0.0634597328663847,0.732031635807868,9.11441743796212,67.0208764262338
"152","8.5 - 9 PCR 50m","PCR","50m","8.5 - 9",70,13.4591217228714,23.1937278313033,6.9761520326383,33.3798577800624,7.36894037980235,49.6538286038228,0.0634597328663847,0.732031635807868,9.11441743796212,67.0208764262338
"153","8.5 - 9 PCR 50m","PCR","50m","8.5 - 9",140,12.4651681553604,38.6241888608432,6.9761520326383,33.3798577800624,7.36894037980235,49.6538286038228,0.0634597328663847,0.732031635807868,9.11441743796212,67.0208764262338
"154","8.5 - 9 PCR 50m","PCR","50m","8.5 - 9",280,20.0466694146348,37.8835339663602,6.9761520326383,33.3798577800624,7.36894037980235,49.6538286038228,0.0634597328663847,0.732031635807868,9.11441743796212,67.0208764262338
"155","8.5 - 9 PCR 50m","PCR","50m","8.5 - 9",560,4.77283268655393,25.3271473623621,6.9761520326383,33.3798577800624,7.36894037980235,49.6538286038228,0.0634597328663847,0.732031635807868,9.11441743796212,67.0208764262338
"156","8.5 - 9 Ridge 50m","Ridge","50m","8.5 - 9",35,11.415147838689,20.6575945658303,4.65395756482376,25.6644706446268,6.50456409087598,41.8789033536871,0.0525805425715145,0.81029379309615,7.26678728484378,56.5967733088448
"157","8.5 - 9 Ridge 50m","Ridge","50m","8.5 - 9",70,11.4221879095784,22.1108030100342,4.65395756482376,25.6644706446268,6.50456409087598,41.8789033536871,0.0525805425715145,0.81029379309615,7.26678728484378,56.5967733088448
"158","8.5 - 9 Ridge 50m","Ridge","50m","8.5 - 9",140,11.9436854279057,27.7682230493238,4.65395756482376,25.6644706446268,6.50456409087598,41.8789033536871,0.0525805425715145,0.81029379309615,7.26678728484378,56.5967733088448
"159","8.5 - 9 Ridge 50m","Ridge","50m","8.5 - 9",280,11.4367829910958,33.1051738015548,4.65395756482376,25.6644706446268,6.50456409087598,41.8789033536871,0.0525805425715145,0.81029379309615,7.26678728484378,56.5967733088448
"160","8.5 - 9 Ridge 50m","Ridge","50m","8.5 - 9",560,7.87803471363218,21.8105322285697,4.65395756482376,25.6644706446268,6.50456409087598,41.8789033536871,0.0525805425715145,0.81029379309615,7.26678728484378,56.5967733088448
